@relation 2017-04-18

@attribute 'RSI EXTREME SCALED' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0,0,-0.000046,0.000179,-16.244842,down
0,0,-0.000046,0.000157,-95.587948,up
0,0,-0.000045,0.000135,-71.257883,up
0,0,-0.000044,0.00013,-9.244455,up
0,0,-0.000043,0.000127,-36.337815,up
0,0,-0.000043,0.000127,-61.235356,up
0,0,-0.000042,0.000125,-56,up
0,0,-0.000041,0.000125,56,up
0,-2,-0.000039,0.000138,75.153455,up
0,0,-0.000036,0.000154,76.210987,up
0,0,-0.000034,0.000171,76.768832,down
0,-2,-0.000031,0.000179,60.279722,up
0,0,-0.000028,0.0002,81.025324,down
0,0,-0.000024,0.000227,83.825795,down
0,0,-0.000021,0.000248,72.110182,down
0,0,-0.000018,0.000249,28.892605,up
0,0,-0.000015,0.000252,33.673271,down
0,0,-0.000013,0.000253,23.345749,no
0,0,-0.000011,0.000251,-9.176629,up
0,0,-0.00001,0.000252,-16.287195,up
0,0,-0.000009,0.000254,28.728415,up
0,0,-0.000008,0.000231,9.535969,up
0,0,-0.000007,0.000213,15.026621,up
0,0,-0.000006,0.000207,3.382837,up
0,0,-0.000005,0.000216,79.198289,up
0,0,-0.000003,0.000211,81.44436,no
0,0,-0.000001,0.000177,32.692274,no
0,0,0,0.000172,18.599622,up
0,0,0.000002,0.000184,66.884631,down
0,0,0.000004,0.000198,67.615568,down
0,0,0.000006,0.00021,59.881306,down
0,0,0.000007,0.000209,10.551225,up
0,0,0.000009,0.000222,60.69715,down
0,0,0.00001,0.000225,32.382537,down
0,0,0.000011,0.000225,14.638681,no
0,0,0.000011,0.000224,-21.444818,up
0,0,0.000011,0.000223,12.572371,down
0,0,0.000011,0.000219,10.490506,down
0,0,0.000011,0.0002,6.997814,down
0,0,0.000011,0.000169,2.363185,down
0,0,0.000011,0.000176,64.721557,down
0,0,0.000011,0.000162,-19.18163,down
0,0,0.00001,0.000197,-114.346231,down
0,0,0.000008,0.000222,-98.882646,down
0,2,0.000006,0.000255,-88.273483,down
0,0,0.000003,0.000281,-81.067467,down
0,0,0,0.000327,-89.22532,down
0,0,-0.000003,0.000397,-98.563816,down
0,1,-0.000007,0.000442,-82.504312,down
-1,0,-0.000012,0.000527,-100.258185,down
0,0,-0.000018,0.00058,-81.445918,down
0,0,-0.000023,0.000622,-67.815779,down
-1,0,-0.000028,0.000642,-63.09906,up
-2,0,-0.000033,0.000673,-66.427105,up
-1,0,-0.000038,0.000692,-56.648227,down
-1,0,-0.000042,0.000714,-53.249812,down
-2,0,-0.000046,0.000717,-50.604009,up
0,0,-0.000048,0.000684,-5.99087,down
0,0,-0.000049,0.000645,0,down
0,0,-0.00005,0.000629,-54.029547,down
0,0,-0.000053,0.000592,-75.304433,down
0,0,-0.000054,0.000521,-10.937925,down
0,0,-0.000054,0.000488,-7.793745,down
0,0,-0.000055,0.000488,-70.143701,down
0,2,-0.000057,0.000489,-74.433114,down
0,2,-0.00006,0.000507,-87.055136,up
0,2,-0.000063,0.000526,-79.974059,up
0,0,-0.000066,0.000552,-70.153058,down
0,0,-0.000069,0.000559,-59.721465,down
0,0,-0.000071,0.000583,-53.385641,down
0,0,-0.000073,0.000595,-45.069077,up
0,0,-0.000075,0.000599,-40.757339,up
0,0,-0.000076,0.000616,-54.346411,up
0,0,-0.000078,0.000638,-51.594356,up
0,0,-0.000079,0.000647,-43.755512,up
0,0,-0.000079,0.000635,-7.712771,up
0,0,-0.000077,0.000625,12.474413,up
0,0,-0.000074,0.000552,14.669948,up
0,0,-0.000071,0.000454,27.293978,up
0,0,-0.000067,0.000445,28.758599,up
0,0,-0.000063,0.00045,27.562362,up
0,0,-0.000058,0.000429,76.444624,down
0,0,-0.000053,0.000384,61.642974,down
0,0,-0.000048,0.0004,52.438584,down
0,0,-0.000043,0.000423,56.257544,down
0,0,-0.000038,0.000436,50.471461,down
0,0,-0.000034,0.000441,45.532863,down
0,0,-0.00003,0.00043,-6.284702,down
0,0,-0.000028,0.000422,-21.561877,up
0,0,-0.000026,0.000413,-18.41106,up
0,0,-0.000025,0.000411,-33.368143,up
0,0,-0.000025,0.000406,-29.285238,up
0,0,-0.000025,0.000398,-60.511759,down
0,0,-0.000026,0.00036,-14.989883,down
0,0,-0.000025,0.000321,-20.587338,down
0,0,-0.000025,0.000317,-3.156365,down
0,0,-0.000024,0.000319,-20.405498,down
0,0,-0.000024,0.000364,-84.582196,up
0,0,-0.000025,0.000391,-64.50944,up
0,0,-0.000026,0.000412,-57.339685,up
0,0,-0.000026,0.000409,1.957049,up
0,0,-0.000027,0.000396,-56.881195,up
0,0,-0.000026,0.000378,16.685083,up
0,0,-0.000024,0.000398,74.916713,up
0,0,-0.000022,0.000383,37.384024,up
0,0,-0.00002,0.00036,25.275949,up
0,0,-0.000017,0.000352,60.532191,up
0,0,-0.000014,0.000367,50.403153,up
0,0,-0.00001,0.000445,98.882646,up
0,0,-0.000005,0.000545,100.802904,up
0,0,0.000002,0.000661,100.861816,up
0,0,0.000009,0.000764,89.445979,down
0,0,0.000017,0.000836,80.307826,down
0,0,0.000025,0.000909,71.262596,up
0,0,0.000033,0.00097,64.355551,up
0,0,0.000041,0.001047,68.387705,down
0,0,0.000048,0.001062,41.135561,up
0,2,0.000053,0.001026,35.666603,up
0,2,0.000059,0.001052,69.866455,down
0,2,0.000065,0.001036,58.58329,down
0,0,0.00007,0.001011,31.961111,up
0,0,0.000074,0.000914,35.324948,down
0,0,0.000078,0.000892,54.45485,up
0,0,0.00008,0.000871,26.649947,up
0,0,0.000082,0.000816,37.23271,up
0,-2,0.000084,0.000713,24.825911,up
0,-2,0.000084,0.000611,6.714379,up
0,-2,0.000086,0.000593,109.693901,down
0,-2,0.000087,0.000538,43.092465,down
0,-2,0.000089,0.000526,63.458088,down
0,-2,0.000091,0.000568,80.34073,down
0,-2,0.000093,0.000578,53.155193,down
0,0,0.000092,0.000578,-40.34254,down
0,0,0.000091,0.000565,6.019585,down
0,0,0.000087,0.000567,-39.668368,down
0,0,0.000081,0.000691,-100.106044,up
0,0,0.000072,0.000829,-101.606306,up
0,0,0.000063,0.000862,-56.841449,up
0,0,0.000054,0.000873,-34.833399,up
0,0,0.000046,0.000885,-33.897764,up
0,0,0.000039,0.000886,-11.059335,up
0,0,0.000035,0.000887,8.791139,down
0,0,0.000031,0.000879,-7.620189,down
0,0,0.000027,0.000886,-22.112687,down
0,0,0.000024,0.000887,-18.03282,down
0,0,0.000022,0.000886,4.738207,down
0,0,0.00002,0.000886,2.256253,down
0,0,0.000018,0.000802,-2.993808,down
0,0,0.000016,0.000788,-22.601922,down
0,0,0.000014,0.000746,-27.060516,down
0,0,0.000012,0.000638,10.963965,down
0,0,0.000009,0.00055,-30.902707,down
0,0,0.000006,0.000551,-18.159321,up
0,-2,0.000002,0.000542,-63.050178,up
0,-2,-0.000003,0.000589,-73.154026,up
0,0,-0.000008,0.000608,-66.788874,up
0,0,-0.000013,0.000552,-36.388287,down
0,0,-0.000016,0.000545,5.322501,down
0,0,-0.000018,0.000546,-8.981853,down
0,0,-0.000019,0.000545,-1.833782,down
0,0,-0.000021,0.000564,-54.046357,down
0,0,-0.000023,0.000544,-49.779793,down
0,0,-0.000025,0.000539,-38.434379,down
0,0,-0.000027,0.000549,-41.533569,down
0,0,-0.000029,0.000561,-47.237246,down
0,0,-0.000032,0.000567,-74.370615,down
0,0,-0.000035,0.000559,-68.030913,up
0,0,-0.000039,0.000563,-70.881547,up
0,0,-0.000042,0.000568,-47.92626,up
0,0,-0.000045,0.00056,-23.921898,up
0,0,-0.000048,0.000532,-65.995547,up
0,0,-0.000049,0.000515,-3.491856,up
0,0,-0.000049,0.000486,3.500739,up
0,0,-0.000049,0.00049,-23.488043,up
0,0,-0.000048,0.000518,58.864434,up
0,0,-0.000043,0.00063,99.751679,up
0,0,-0.000034,0.000943,130.319964,down
0,0,-0.000023,0.001036,77.406673,down
0,0,-0.000014,0.001068,45.512581,up
0,0,-0.000004,0.001127,58.732019,up
0,0,0.000006,0.001201,61.282286,up
0,0,0.000013,0.001202,16.31126,up
0,0,0.00002,0.001243,46.427168,down
0,0,0.000027,0.001273,42.116687,down
0,0,0.000035,0.001353,64.44513,down
0,-2,0.000042,0.001371,52.647112,down
0,-2,0.000049,0.001339,33.073807,down
0,0,0.000053,0.001261,9.121617,up
0,0,0.000056,0.001191,15.618263,up
0,0,0.000058,0.001127,4.259982,up
0,0,0.000058,0.000979,-4.185921,up
0,0,0.000058,0.000894,6.601069,down
0,0,0.000058,0.000795,14.463192,down
0,0,0.000058,0.000603,10.605712,down
0,0,0.000058,0.000539,38.218661,down
0,0,0.000057,0.000537,-32.596948,down
0,0,0.000056,0.000473,-30.226496,down
0,0,0.000054,0.000473,-19.668779,down
0,0,0.000048,0.000642,-121.760925,down
0,0,0.00004,0.000814,-107.316035,up
0,0,0.00003,0.000986,-100.498171,up
0,0,0.000019,0.001098,-79.976142,up
0,0,0.000008,0.001185,-67.914506,up
0,0,-0.000005,0.001313,-77.520993,up
0,0,-0.000015,0.001286,-42.858051,up
0,0,-0.000024,0.001249,-37.551632,up
0,0,-0.000031,0.001215,-18.759873,up
0,0,-0.000036,0.001202,-4.075038,up
0,0,-0.000038,0.001174,1.19218,up
0,0,-0.000039,0.001156,9.340764,up
0,0,-0.000038,0.001142,12.175341,up
0,0,-0.000036,0.001113,20.929768,up
0,0,-0.000032,0.001077,33.985543,up
0,0,-0.000028,0.001038,36.501096,up
0,0,-0.000023,0.000966,49.401049,up
0,0,-0.000017,0.000989,59.656096,up
0,0,-0.00001,0.000998,50.799952,up
0,0,-0.000005,0.000998,48.796009,up
0,0,0.000002,0.001051,59.158332,up
1,0,0.000009,0.001104,65.380878,down
1,0,0.000015,0.001089,52.969925,up
1,0,0.000023,0.001128,72.713153,down
1,0,0.00003,0.001107,53.469121,up
0,0,0.000037,0.000972,50.538889,up
0,0,0.000043,0.000895,35.287994,up
0,0,0.000047,0.000797,35.238919,up
0,0,0.000051,0.000739,44.800605,up
0,0,0.000055,0.000714,53.81562,up
0,0,0.000059,0.000688,57.569938,up
0,0,0.000063,0.000668,58.389711,up
0,0,0.000066,0.000632,54.568477,up
0,0,0.000072,0.000789,120.419699,down
0,-2,0.000079,0.000875,89.878477,down
0,-2,0.000085,0.00089,64.074274,down
0,-2,0.00009,0.000876,43.947116,down
0,0,0.000094,0.000862,33.513723,down
0,0,0.000096,0.000816,18.877242,down
0,0,0.000095,0.000758,-27.058875,down
0,0,0.000092,0.000736,-34.394919,down
0,0,0.000087,0.000817,-82.091027,up
0,0,0.00008,0.000822,-42.435924,down
0,0,0.000073,0.000833,-28.31581,down
0,0,0.000066,0.000848,-36.191137,down
0,0,0.000058,0.000889,-54.977884,up
0,1,0.00005,0.00091,-46.135743,down
0,1,0.000043,0.000932,-44.004058,down
0,1,0.000035,0.000957,-41.283388,down
0,1,0.000029,0.000976,-34.52429,down
0,0,0.000023,0.000983,-22.478362,down
0,0,0.000017,0.001006,-39.084288,down
0,0,0.000012,0.001035,-44.438741,up
0,0,0.000006,0.000929,-40.264548,up
0,0,0.000001,0.000804,-29.491239,up
0,0,-0.000003,0.000684,-16.365631,up
0,0,-0.000007,0.000583,-28.999524,up
0,0,-0.000009,0.000459,17.42634,down
0,0,-0.000011,0.000328,2.743459,down
0,0,-0.000013,0.000295,-5.75301,down
0,0,-0.000013,0.000271,33.168807,down
0,0,-0.000014,0.000247,30.374394,down
0,0,-0.000014,0.000242,-15.714425,down
0,0,-0.000014,0.000215,-29.711254,down
0,0,-0.000016,0.000223,-75.434227,up
0,0,-0.000017,0.000244,-74.128829,up
0,0,-0.000019,0.000294,-97.06083,down
0,0,-0.000022,0.000348,-93.805667,down
0,0,-0.000025,0.000371,-62.325821,up
0,-2,-0.000026,0.000371,29.409154,up
0,0,-0.000027,0.000353,-21.50465,up
0,0,-0.00003,0.000458,-110.960415,up
0,0,-0.000033,0.000487,-60.536706,up
0,-2,-0.000034,0.000488,-10.856673,up
0,-2,-0.000034,0.000505,47.087188,up
