@relation TRAINING

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.078732,1.078468,1.078204,50.46729,0,-48.71407,0,-0.000006,down
1.078731,1.078469,1.078206,50.46729,0,-74.410045,0,-0.000007,down
1.078755,1.078461,1.078167,42.5,0,-181.626928,-2,-0.000009,up
1.078772,1.078454,1.078136,19.767442,-1,-186.623616,-2,-0.000013,down
1.078789,1.078445,1.0781,20.987654,0,-174.020024,-2,-0.000017,down
1.078796,1.078439,1.078083,26.25,0,-133.20936,0,-0.000021,down
1.078808,1.078431,1.078054,29.166667,0,-133.229638,0,-0.000025,up
1.078754,1.078405,1.078056,31.884058,0,-117.017109,0,-0.000029,down
1.07871,1.078381,1.078052,28.985507,0,-102.68209,0,-0.000033,down
1.078669,1.078359,1.07805,31.25,0,-99.269792,0,-0.000036,down
1.07865,1.078345,1.078041,29.032258,0,-79.906177,0,-0.000039,down
1.078635,1.078334,1.078034,32.786885,0,-59.643759,0,-0.000041,down
1.078634,1.078313,1.077992,18.918919,-1,-120.168176,0,-0.000044,down
1.078678,1.078285,1.077891,16.27907,-1,-212.159557,-2,-0.000049,up
1.078676,1.078256,1.077837,22.222222,0,-184.785648,-2,-0.000054,up
1.078657,1.078234,1.077811,27.083333,0,-127.524254,0,-0.00006,up
1.078612,1.07821,1.077807,29.787234,0,-114.545455,0,-0.000064,up
1.078578,1.078188,1.077799,31.460674,0,-95.518453,0,-0.000067,up
1.07854,1.078169,1.077798,39.189189,0,-71.465969,0,-0.00007,up
1.078487,1.078151,1.077815,41.558442,0,-53.92132,0,-0.000072,up
1.07849,1.078151,1.077813,59.633028,0,88.884494,0,-0.00007,down
1.078493,1.078152,1.077811,55.454545,0,131.203507,0,-0.000065,down
1.078544,1.078165,1.077786,60.869565,0,151.336478,0,-0.000059,down
1.078569,1.078173,1.077777,56.557377,0,116.049849,0,-0.000052,down
1.078567,1.078171,1.077775,48.93617,0,27.228097,0,-0.000047,down
1.07856,1.078167,1.077774,48.93617,0,-4.798172,0,-0.000043,down
1.078555,1.078161,1.077768,45.517241,0,-29.400535,0,-0.00004,up
1.078549,1.078156,1.077764,45.517241,0,-17.842961,0,-0.000038,up
1.078545,1.078153,1.07776,52.380952,0,-12.017167,0,-0.000036,up
1.07854,1.078146,1.077752,58.928571,0,-37.212644,0,-0.000036,up
1.078531,1.078137,1.077744,56.074766,0,-59.119171,0,-0.000036,down
1.078527,1.078136,1.077745,59.130435,0,13.255101,0,-0.000035,down
1.078539,1.078145,1.077752,59.482759,0,51.412429,0,-0.000033,down
1.078526,1.078164,1.077801,58.474576,0,50.227066,0,-0.000031,down
1.078519,1.07818,1.07784,58.823529,0,63.82604,0,-0.000028,down
1.078516,1.078181,1.077846,48.148148,0,-33.967747,0,-0.000027,up
1.078547,1.078172,1.077796,26.229508,0,-174.050369,-2,-0.000029,up
1.078563,1.078164,1.077766,30.327869,0,-158.571239,0,-0.000031,up
1.078563,1.078171,1.077779,39.716312,0,-45.711963,0,-0.000033,up
1.07857,1.078178,1.077787,45,0,38.968092,0,-0.000032,up
1.078536,1.078169,1.077802,52.5,0,38.458385,0,-0.000031,down
1.078515,1.078163,1.077811,53.278689,0,20.668299,0,-0.000028,down
1.07846,1.07815,1.07784,54.166667,0,33.018868,0,-0.000026,up
1.078422,1.07814,1.077859,52.941176,0,25.295258,0,-0.000023,up
1.078453,1.07815,1.077846,58.518519,0,133.042054,0,-0.000019,down
1.078455,1.078151,1.077846,54.109589,0,77.484277,0,-0.000016,down
1.078455,1.078152,1.077849,52.317881,0,-16.235504,0,-0.000014,down
1.078487,1.078164,1.077841,54.43038,0,94.270029,0,-0.000011,down
1.078511,1.078175,1.077839,52.866242,0,113.707317,0,-0.000007,down
1.07851,1.078176,1.077842,46.111111,0,0.232095,0,-0.000005,up
1.078518,1.078172,1.077825,42.631579,0,-110.671501,0,-0.000005,up
1.078513,1.078167,1.07782,52.173913,0,-49.607201,0,-0.000005,down
1.078504,1.078159,1.077813,57.48503,0,-49.788501,0,-0.000006,down
1.078499,1.078156,1.077812,58.235294,0,-10.469372,0,-0.000007,down
1.078488,1.078148,1.077809,47.972973,0,-27.918945,0,-0.000008,up
1.078488,1.078149,1.07781,43.537415,0,-64.019528,0,-0.000009,down
1.078453,1.078161,1.07787,45.333333,0,-49.230037,0,-0.000011,up
1.078425,1.07817,1.077915,43.708609,0,-70.608696,0,-0.000012,up
1.078424,1.078169,1.077913,48.051948,0,-32.083333,0,-0.000013,up
1.078417,1.078165,1.077913,49.358974,0,-31.792261,0,-0.000013,down
1.078413,1.078156,1.077898,39.869281,0,-70.372645,0,-0.000014,up
1.078401,1.078149,1.077897,47.586207,0,-45.151645,0,-0.000015,down
1.078396,1.078145,1.077895,50,0,-11.09375,0,-0.000015,down
1.078409,1.07815,1.07789,46.564885,0,75.925926,0,-0.000014,down
1.078371,1.078135,1.077899,40.666667,0,-53.042122,0,-0.000013,up
1.078365,1.078129,1.077894,49.606299,0,-91.592129,0,-0.000013,up
1.078365,1.078126,1.077887,53.846154,0,-37.933954,0,-0.000013,up
1.078312,1.07811,1.077907,45.714286,0,-101.365096,0,-0.000014,up
1.078283,1.078105,1.077928,56.8,0,94.246738,0,-0.000013,down
1.078316,1.078115,1.077914,54.621849,0,241.111111,2,-0.000011,down
1.078309,1.078125,1.077941,52.419355,0,116.666667,0,-0.000009,up
1.078339,1.078134,1.077928,59.230769,0,140.400572,0,-0.000007,down
1.078344,1.078139,1.077933,53.676471,0,93.90931,0,-0.000004,up
1.078346,1.07814,1.077933,54.887218,0,76.51749,0,-0.000002,up
1.078349,1.078142,1.077935,50.78125,0,40.030098,0,-0,up
1.078364,1.078153,1.077942,53.676471,0,111.195402,0,0.000002,down
1.078381,1.078162,1.077944,59.677419,0,113.715047,0,0.000004,up
1.078404,1.078176,1.077948,58.677686,0,146.367656,0,0.000007,no
1.078425,1.078185,1.077945,57.85124,0,124.671533,0,0.00001,down
1.078425,1.078185,1.077945,45.901639,0,38.149556,0,0.000012,up
1.078417,1.078191,1.077966,55.445545,0,-22.697795,0,0.000013,down
1.078433,1.078202,1.07797,60.526316,0,64.139021,0,0.000014,down
1.078449,1.078212,1.077974,61.946903,0,123.893805,0,0.000016,down
1.078445,1.078209,1.077973,57.85124,0,58.615917,0,0.000017,down
1.078436,1.078216,1.077997,47.474747,0,-4.719833,0,0.000018,down
1.07843,1.07822,1.078009,43.269231,0,-68.504128,0,0.000017,up
1.078443,1.078216,1.07799,42.056075,0,-186.711442,-2,0.000015,up
