@relation 2017-05-06

@attribute 'RSI EXTREME SCALED' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0,0,0.000051,0.001589,153.545692,down
0,0,0.00006,0.001827,86.108524,down
0,0,0.000066,0.001825,-7.122753,down
0,0,0.000068,0.001815,-5.67485,down
0,0,0.000063,0.001925,-58.923801,up
0,0,0.000057,0.001942,-23.329701,down
0,0,0.000048,0.002022,-48.619188,up
0,0,0.000036,0.002091,-45.056945,down
0,-2,0.000024,0.002133,-35.162957,down
0,0,0.000013,0.002171,-33.066235,down
0,0,0.000001,0.002228,-39.407576,down
0,-2,-0.00001,0.002252,-25.225517,down
0,0,-0.000021,0.002293,-36.803997,up
0,0,-0.000031,0.002327,-35.887122,up
0,0,-0.000041,0.002343,-31.833358,up
0,0,-0.000051,0.002372,-35.158981,up
0,0,-0.000058,0.002352,-12.201097,up
0,0,-0.000063,0.002342,-9.865024,up
0,0,-0.000065,0.002342,6.533858,up
0,0,-0.000065,0.002323,-8.006928,up
0,0,-0.000064,0.00159,2.95687,up
0,0,-0.000061,0.000914,57.125994,down
0,0,-0.000057,0.000838,40.819275,up
0,0,-0.000049,0.000972,119.535243,down
0,0,-0.000039,0.00108,81.40743,down
0,0,-0.000032,0.001077,22.382379,up
0,0,-0.000025,0.001084,33.77866,down
0,0,-0.000018,0.00112,53.299986,down
0,0,-0.00001,0.001161,49.543774,down
0,0,-0.000003,0.001206,52.087941,down
0,0,0.000004,0.001194,35.098495,down
0,0,0.000008,0.001185,-9.286338,up
0,0,0.000009,0.001131,-12.027159,up
0,0,0.00001,0.001055,-8.437559,up
0,0,0.000009,0.00097,-10.513648,up
0,0,0.000008,0.000823,-26.609183,up
0,0,0.00001,0.000837,63.222231,down
0,0,0.000012,0.000799,28.911869,up
0,0,0.000014,0.000796,7.660278,up
0,0,0.000016,0.000752,-0.399178,up
0,0,0.000017,0.000717,-11.163998,up
0,0,0.000017,0.000718,-13.502617,up
0,0,0.000018,0.000716,30.565352,up
0,0,0.00002,0.000642,25.094486,up
0,2,0.000022,0.000615,34.139572,up
0,0,0.000024,0.000632,56.606539,down
0,0,0.000027,0.000654,48.164983,down
0,0,0.00003,0.00067,42.839698,down
0,1,0.000033,0.000686,43.561818,down
0,0,0.000036,0.000689,37.465151,down
0,0,0.000038,0.000707,40.615608,down
0,0,0.00004,0.000668,31.723164,down
0,0,0.00004,0.000622,-38.72173,up
0,0,0.000038,0.000594,-45.284094,up
0,0,0.000033,0.000675,-102.741555,up
0,0,0.000028,0.000659,-60.381052,up
0,0,0.000023,0.000633,-6.159756,up
0,0,0.000021,0.000638,24.614962,up
0,0,0.000019,0.000637,10.82736,up
0,0,0.000018,0.000638,21.174842,up
0,0,0.000019,0.000684,70.009584,down
0,0,0.000022,0.00071,59.549784,down
0,0,0.000026,0.000743,51.785554,down
0,0,0.000029,0.000766,42.438588,down
0,2,0.000032,0.000768,15.224766,up
0,2,0.000034,0.000765,-1.962052,up
0,2,0.000033,0.000796,-51.122475,up
0,0,0.00003,0.000809,-35.22228,up
0,0,0.000026,0.000817,-32.074887,up
0,0,0.000025,0.000833,39.475046,down
0,0,0.000024,0.000832,20.430464,up
0,0,0.000023,0.000831,15.76348,up
0,0,0.000023,0.000826,29.412577,up
0,0,0.000024,0.000825,39.758306,down
0,0,0.000025,0.000688,25.566384,up
0,0,0.000027,0.00062,34.674319,down
0,0,0.000029,0.000611,31.25823,up
0,0,0.00003,0.000613,19.582867,up
0,0,0.000031,0.000604,4.799334,up
0,0,0.000032,0.000609,28.565884,up
0,0,0.000033,0.000595,20.319103,up
0,0,0.000034,0.000591,34.359003,up
0,0,0.000035,0.000593,40.79054,up
0,0,0.000037,0.000622,59.829037,down
0,0,0.00004,0.000705,82.271573,down
0,0,0.000044,0.000757,68.93079,down
0,0,0.000048,0.0007,60.685266,down
0,0,0.000051,0.000662,70.706482,down
0,0,0.000054,0.00054,12.788335,up
0,0,0.000055,0.000536,4.104985,up
0,0,0.000055,0.000512,8.783624,up
0,0,0.000054,0.000476,-10.508864,down
0,0,0.000054,0.000488,58.165466,down
0,0,0.000055,0.000501,45.130102,down
0,0,0.000055,0.000488,26.028703,down
0,0,0.000054,0.000482,23.235214,down
0,0,0.000053,0.00048,-35.229842,up
0,0,0.00005,0.000464,-29.066305,down
0,0,0.000048,0.000426,-20.664452,down
0,0,0.000045,0.000421,-35.641119,up
0,0,0.000041,0.000403,-33.721887,up
0,0,0.000038,0.000403,-43.64009,up
0,0,0.000034,0.000411,-46.972856,up
0,0,0.000031,0.000421,-38.910001,up
0,0,0.000028,0.000398,-21.599792,up
0,0,0.000026,0.000371,7.011041,up
0,0,0.000024,0.000348,4.890821,up
0,0,0.000022,0.000292,24.335806,up
0,0,0.000022,0.000343,91.593471,up
0,0,0.000023,0.00038,77.546038,up
0,0,0.000025,0.00043,82.242225,down
0,0,0.000028,0.000458,67.667688,up
1,0,0.000031,0.000495,76.693375,up
1,0,0.000033,0.000528,66.058837,up
0,0,0.000036,0.000551,50.274903,up
0,0,0.000038,0.000561,33.681934,up
1,0,0.000042,0.000701,110.520621,up
0,2,0.000046,0.000726,57.752259,up
0,2,0.000051,0.000826,88.179288,up
0,2,0.000056,0.000884,74.070726,up
0,0,0.000064,0.001025,95.882192,down
0,0,0.000071,0.001109,80.236367,down
0,0,0.000079,0.001116,56.108532,up
0,0,0.000085,0.00112,58.73654,down
0,0,0.000091,0.001099,47.052161,down
0,-2,0.000096,0.001073,41.181365,down
0,-2,0.000098,0.001007,19.469985,down
0,-2,0.000101,0.000952,39.900648,down
0,-2,0.000102,0.00093,34.201953,down
0,-2,0.000102,0.000881,7.604222,no
0,-2,0.000101,0.000839,-6.556365,up
0,-2,0.000097,0.000793,-24.216649,up
0,0,0.000093,0.000752,-14.629328,up
0,0,0.000089,0.0007,-15.708276,up
0,0,0.000085,0.00062,-6.132423,up
0,0,0.000082,0.000493,35.901178,up
0,0,0.00008,0.000504,40.062887,up
0,0,0.000078,0.00045,29.55054,up
0,0,0.000077,0.000461,42.904306,up
0,0,0.000077,0.000495,67.509196,up
0,0,0.000078,0.000509,64.796252,up
0,0,0.000079,0.000526,61.782299,up
0,0,0.000079,0.000543,43.117619,up
0,0,0.00008,0.000585,68.165925,up
0,0,0.000083,0.000693,93.26393,down
0,0,0.000085,0.000758,70.753296,up
0,0,0.000088,0.000799,64.464772,up
1,0,0.000091,0.000865,67.183626,down
1,0,0.000095,0.000942,70.097829,down
0,0,0.000097,0.000944,42.261431,up
0,0,0.000099,0.000918,38.445296,up
0,0,0.0001,0.00086,46.052739,up
0,0,0.000101,0.000788,29.2012,up
0,-2,0.0001,0.000688,-9.005627,up
0,-2,0.000098,0.000613,41.269699,up
0,0,0.000098,0.000599,52.71061,down
0,0,0.000098,0.000615,73.508083,down
0,0,0.000097,0.000554,11.543248,up
0,0,0.000095,0.000501,7.984048,down
0,0,0.000094,0.00049,43.657562,down
0,0,0.000092,0.000466,32.209688,down
0,0,0.00009,0.00043,24.88919,down
0,0,0.000088,0.000353,17.297136,down
0,0,0.000086,0.000318,-27.953614,down
0,0,0.000081,0.000389,-100.066895,up
0,0,0.000077,0.000387,6.718212,down
0,0,0.000072,0.00041,-59.459162,down
0,0,0.000066,0.000433,-57.25788,down
0,0,0.00006,0.000458,-70.153461,down
0,0,0.000054,0.00049,-62.261918,down
0,0,0.000047,0.000556,-82.685147,down
0,0,0.000039,0.000608,-73.878193,up
0,0,0.000031,0.000676,-76.763159,up
0,0,0.000023,0.000732,-71.171891,down
0,0,0.000014,0.000796,-72.870992,down
0,0,0.000006,0.000815,-56.185746,down
0,0,0,0.000752,-16.22382,down
0,0,-0.000006,0.000761,-41.131948,down
0,0,-0.000012,0.000801,-63.9077,no
0,0,-0.000018,0.000807,-66.513662,down
0,0,-0.000023,0.000768,-38.266623,down
0,0,-0.000028,0.000716,-35.1803,down
0,0,-0.000032,0.000646,-26.796155,down
0,0,-0.000035,0.000611,-47.954318,down
0,0,-0.000039,0.000637,-57.168857,down
0,-2,-0.000042,0.000537,-40.79983,down
0,-2,-0.000045,0.000497,-37.839142,down
0,0,-0.000047,0.000446,-35.398525,down
0,0,-0.00005,0.000442,-73.132206,down
0,0,-0.000053,0.000443,-86.385636,down
0,0,-0.000056,0.000468,-75.243569,down
0,0,-0.000059,0.000506,-82.446053,down
0,0,-0.000063,0.000547,-74.245867,up
0,0,-0.000067,0.000621,-88.149162,up
0,0,-0.000071,0.000669,-68.154659,up
0,0,-0.000074,0.000709,-67.382449,up
-1,0,-0.000078,0.000672,-63.26964,up
0,0,-0.000081,0.000638,-30.259157,up
0,0,-0.000082,0.000631,-21.379643,down
0,0,-0.000082,0.000628,-13.221846,no
0,0,-0.000081,0.000599,-22.886838,down
0,0,-0.00008,0.00056,-19.805055,down
0,0,-0.000079,0.000498,-5.220663,down
0,0,-0.000077,0.000466,-14.167364,down
0,0,-0.000074,0.000446,5.60112,down
0,0,-0.000072,0.000407,-31.943346,down
0,0,-0.000071,0.000366,-54.686874,down
0,0,-0.00007,0.000323,-82.086728,up
0,0,-0.000069,0.000298,-29.564178,down
0,0,-0.000068,0.000292,-39.038578,up
0,0,-0.000068,0.000284,-41.846255,up
0,0,-0.000067,0.000293,-50.17949,down
0,0,-0.000066,0.000307,-56.744997,down
0,0,-0.000066,0.000338,-78.411032,down
0,0,-0.000065,0.000338,-1.776852,down
0,0,-0.000064,0.000334,-2.993086,down
0,0,-0.000062,0.000347,-53.35629,up
0,0,-0.000061,0.000354,-48.011298,up
0,0,-0.000061,0.000369,-67.223732,up
0,0,-0.00006,0.000371,-65.456401,up
0,0,-0.00006,0.000367,-39.806258,up
0,0,-0.000058,0.000352,22.695606,up
0,0,-0.000056,0.000328,38.767332,up
0,0,-0.000053,0.000314,41.662159,down
0,0,-0.000049,0.000278,49.972607,down
0,0,-0.000044,0.000363,116.617571,down
0,0,-0.000039,0.000399,72.260153,down
0,0,-0.000034,0.000418,59.5022,down
0,0,-0.000029,0.00042,15.956056,down
0,0,-0.000027,0.000424,-25.448776,down
0,0,-0.000025,0.000442,-49.307261,down
0,0,-0.000025,0.000467,-57.208904,down
0,-2,-0.000025,0.000476,-38.264945,down
0,-2,-0.000027,0.000494,-59.905038,down
0,-2,-0.00003,0.000594,-97.806909,down
