@relation 2017-04-08

@attribute 'RSI EXTREME SCALED' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0,0,-0.000077,0.001285,86.088288,down
0,0,-0.000067,0.001401,72.599926,down
0,0,-0.000054,0.001472,67.454807,down
0,0,-0.000041,0.001487,57.041362,down
0,0,-0.000028,0.001499,55.024843,down
0,0,-0.000016,0.001435,35.549566,up
0,0,-0.000005,0.001383,42.803694,up
0,0,0.000005,0.001356,38.85815,up
0,-2,0.000015,0.001292,35.451985,up
0,0,0.000023,0.001289,32.047115,up
0,0,0.000031,0.001278,28.868072,up
0,-2,0.000037,0.00127,33.149927,down
0,0,0.000044,0.001238,29.816113,up
0,0,0.000049,0.00125,24.728954,up
1,0,0.000053,0.001264,32.760045,down
1,0,0.000057,0.001258,19.40147,up
0,0,0.00006,0.001248,15.706913,up
0,0,0.000063,0.001258,41.727574,down
0,0,0.000066,0.000965,14.819896,down
0,0,0.000067,0.000267,6.3769,down
0,0,0.000069,0.000317,94.632045,down
0,0,0.00007,0.000316,11.083569,down
0,0,0.00007,0.000319,-25.378417,down
0,0,0.000068,0.000321,-24.957385,down
0,0,0.000066,0.000329,-40.364467,up
0,0,0.000064,0.000301,-1.660051,down
0,0,0.000061,0.000297,-3.027563,no
0,0,0.000059,0.000302,-42.084196,up
0,0,0.000055,0.000328,-72.938857,no
0,0,0.000051,0.000329,-29.755088,down
0,0,0.000048,0.000329,-23.682621,down
0,0,0.000045,0.000329,0.911527,down
0,0,0.000042,0.000329,-10.320816,down
0,0,0.000039,0.000353,-63.119703,up
0,0,0.000035,0.000368,-60.931237,up
0,0,0.000031,0.000384,-50.283824,up
0,0,0.000028,0.000389,-27.529382,up
0,0,0.000025,0.000317,4.104425,up
0,0,0.000023,0.000317,35.676923,up
0,0,0.000022,0.000344,70.986042,no
0,0,0.000023,0.000299,70.923242,up
0,0,0.000023,0.000319,70.754675,up
0,0,0.000024,0.000346,67.31216,up
0,0,0.000025,0.000351,30.190365,up
0,2,0.000026,0.000367,57.18124,up
0,0,0.000027,0.000396,65.222468,up
0,0,0.000031,0.000572,126.013378,down
0,0,0.000034,0.000592,50.355011,down
0,1,0.000036,0.000576,26.901909,down
0,0,0.000038,0.000577,30.65797,up
0,0,0.00004,0.000594,49.327805,down
0,0,0.000041,0.0006,29.688322,down
0,0,0.000041,0.000603,-33.149677,up
0,0,0.000039,0.000569,-13.192071,up
0,0,0.000038,0.000527,25.980319,up
0,0,0.000037,0.00048,26.891418,up
0,0,0.000034,0.000528,-98.785534,up
0,0,0.000034,0.000619,98.978044,down
0,0,0.000035,0.000638,51.098371,down
0,0,0.000037,0.000673,56.742234,down
0,0,0.00004,0.000717,62.914455,down
0,0,0.000043,0.000724,31.90782,up
0,0,0.000046,0.00074,41.478203,down
0,0,0.000048,0.000724,17.256262,up
0,2,0.000049,0.000718,12.542717,down
0,2,0.000049,0.000713,8.272863,down
0,2,0.00005,0.000705,40.002012,down
0,0,0.000051,0.000716,31.698879,down
0,0,0.000051,0.000713,20.907905,down
0,0,0.00005,0.00071,-18.732975,up
0,0,0.000048,0.000712,-15.298811,up
0,0,0.000045,0.000718,-28.539224,up
