@relation 2017-02-27

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.056936,1.056696,1.056457,2,0,-2,0,-0.000012,down
1.056938,1.056698,1.056458,3,0,0,0,-0.000013,down
1.05693,1.056694,1.056458,3,0,0,0,-0.000014,down
1.056925,1.056691,1.056458,3,0,0,0,-0.000014,down
1.056913,1.056677,1.056442,3,0,-1,0,-0.000015,down
1.056928,1.056668,1.056407,2,0,-3,0,-0.000017,up
1.056924,1.056672,1.05642,3,0,-1,0,-0.000019,up
1.056915,1.056676,1.056437,2,0,-1,0,-0.000021,up
1.056913,1.056673,1.056433,3,0,0,0,-0.000022,up
1.056912,1.056661,1.05641,2,0,-2,0,-0.000024,up
1.056907,1.05666,1.056412,3,0,0,0,-0.000024,up
1.056923,1.056662,1.056401,4,0,3,1,-0.000021,up
1.056925,1.056663,1.0564,3,0,2,0,-0.000018,up
1.057059,1.056682,1.056304,4,0,4,1,-0.000011,up
1.057247,1.056715,1.056182,4,0,5,1,-0,up
1.057411,1.056755,1.056098,4,0,4,1,0.000013,up
1.057555,1.056796,1.056037,4,0,4,1,0.000027,down
1.057683,1.056836,1.05599,4,0,3,1,0.000043,down
1.057756,1.056871,1.055985,4,0,2,0,0.000057,down
1.057819,1.056912,1.056004,4,0,2,0,0.00007,no
1.057887,1.056955,1.056023,4,0,2,0,0.000082,down
1.057949,1.05699,1.056032,4,0,1,0,0.000093,down
1.057981,1.057022,1.056062,4,0,1,0,0.000101,down
1.057984,1.057042,1.0561,4,0,0,0,0.000106,up
1.057997,1.057084,1.056171,4,0,0,0,0.00011,down
1.057984,1.05713,1.056275,4,0,1,0,0.000114,up
1.057972,1.057163,1.056354,4,0,0,0,0.000116,up
1.057936,1.057197,1.056457,3,0,0,0,0.000116,up
1.057918,1.057239,1.05656,4,0,1,0,0.000117,up
1.057819,1.057282,1.056745,3,0,1,0,0.000117,up
1.057771,1.057317,1.056863,3,0,1,0,0.000117,up
1.057741,1.057345,1.056949,3,0,1,0,0.000118,up
1.057643,1.057381,1.057118,3,0,1,0,0.000118,up
1.057779,1.057417,1.057055,4,0,4,1,0.000122,up
1.057882,1.057443,1.057003,4,0,4,1,0.000127,up
1.057931,1.057459,1.056987,4,0,4,1,0.000132,up
1.057988,1.057476,1.056965,4,0,3,1,0.000137,up
1.058035,1.057492,1.056949,4,0,2,0,0.000141,up
1.058175,1.057532,1.056889,4,0,3,1,0.000148,up
1.058277,1.057568,1.05686,4,0,3,0,0.000155,up
1.058453,1.057616,1.056779,4,0,3,1,0.000164,up
1.058562,1.057658,1.056754,4,0,2,0,0.000174,down
1.058679,1.057712,1.056745,4,0,2,0,0.000184,down
1.058746,1.057776,1.056806,4,0,2,0,0.000194,down
1.058806,1.057823,1.056839,4,0,2,0,0.000202,down
1.058875,1.057875,1.056874,4,0,2,0,0.000209,down
1.058882,1.057921,1.05696,4,0,1,0,0.000214,down
1.058848,1.057962,1.057077,4,0,0,0,0.000215,down
1.058831,1.057989,1.057147,4,0,0,0,0.000213,down
1.058782,1.058018,1.057253,3,0,0,0,0.000208,down
1.058738,1.058041,1.057344,3,0,0,0,0.000201,down
1.058694,1.058056,1.057417,3,0,-1,0,0.000191,down
1.058684,1.058058,1.057432,3,0,-2,0,0.000177,down
1.058705,1.058045,1.057386,3,0,-2,0,0.000162,down
1.058735,1.058029,1.057324,2,0,-2,0,0.000146,down
1.058763,1.058018,1.057272,2,0,-2,0,0.000129,up
1.058791,1.058002,1.057213,2,0,-2,0,0.000111,up
1.058814,1.057988,1.057161,2,0,-2,0,0.000094,up
1.058809,1.057959,1.057108,1,-1,-1,0,0.000078,up
1.058808,1.057929,1.057049,1,-1,-1,0,0.000063,up
1.05874,1.057891,1.057041,2,0,-1,0,0.00005,down
1.058686,1.057862,1.057039,2,0,0,0,0.000039,no
1.0586,1.057819,1.057038,2,0,-1,0,0.000029,up
1.058495,1.057783,1.057072,2,0,0,0,0.000021,up
1.058398,1.057752,1.057106,2,0,0,0,0.000014,down
1.058235,1.05771,1.057186,2,0,0,0,0.000008,down
1.058117,1.057685,1.057253,3,0,0,0,0.000004,down
1.058045,1.057672,1.057298,3,0,1,0,0.000001,down
1.057979,1.057657,1.057335,3,0,0,0,-0,down
1.057919,1.057639,1.057359,3,0,0,0,-0.000002,down
1.057847,1.057621,1.057395,3,0,-1,0,-0.000005,down
1.057834,1.057606,1.057378,3,0,-2,0,-0.000009,down
1.058058,1.057568,1.057078,2,0,-5,-1,-0.000018,up
1.058138,1.05753,1.056923,2,0,-5,-1,-0.000031,up
1.058199,1.057497,1.056794,2,0,-4,-1,-0.000045,up
1.058267,1.057459,1.05665,2,0,-4,-1,-0.00006,up
1.058279,1.057433,1.056587,2,0,-2,0,-0.000075,up
1.058293,1.057403,1.056512,2,0,-2,0,-0.000088,up
1.058279,1.057378,1.056477,2,0,-1,0,-0.000098,up
1.058266,1.057368,1.056469,3,0,0,0,-0.000105,up
1.058235,1.057343,1.05645,2,0,0,0,-0.000109,up
1.058185,1.057316,1.056447,3,0,0,0,-0.000112,up
1.058162,1.057297,1.056432,2,0,0,0,-0.000113,up
1.05811,1.057268,1.056426,2,0,0,0,-0.000113,up
1.058066,1.057254,1.056442,3,0,0,0,-0.000111,up
1.058056,1.057251,1.056446,3,0,1,0,-0.000105,up
1.058045,1.057249,1.056452,3,0,1,0,-0.000096,up
1.057985,1.057235,1.056486,3,0,1,0,-0.000086,up
1.057938,1.057225,1.056511,4,0,1,0,-0.000076,up
1.057951,1.057227,1.056504,4,0,2,0,-0.000065,down
1.057973,1.057233,1.056492,4,0,2,0,-0.000053,down
1.058033,1.057247,1.056462,4,0,2,0,-0.000041,down
1.058084,1.057295,1.056505,4,0,2,0,-0.000028,up
1.058097,1.057328,1.056559,4,0,1,0,-0.000018,up
1.058084,1.057357,1.05663,4,0,0,0,-0.00001,up
1.058045,1.057397,1.056749,3,0,0,0,-0.000003,up
1.058061,1.057433,1.056805,4,0,1,0,0.000004,up
1.05811,1.057487,1.056864,4,0,2,0,0.000013,up
1.058137,1.057527,1.056916,4,0,2,0,0.000023,up
1.058209,1.057562,1.056914,4,0,2,0,0.000033,up
1.058261,1.057608,1.056954,4,0,3,0,0.000043,up
1.058289,1.057648,1.057007,4,0,2,0,0.000053,up
1.058345,1.057701,1.057057,4,0,2,0,0.000064,down
1.058362,1.057757,1.057152,4,0,3,0,0.000076,down
1.058382,1.057791,1.057199,4,0,2,0,0.000085,down
1.058429,1.057823,1.057216,4,0,2,0,0.000094,down
1.058482,1.057849,1.057216,4,0,2,0,0.000102,down
1.058487,1.057872,1.057256,3,0,1,0,0.000108,up
1.058494,1.057902,1.057311,3,0,1,0,0.000112,up
1.058496,1.057921,1.057347,4,0,0,0,0.000115,up
1.058496,1.057938,1.057381,4,0,0,0,0.000116,down
1.058505,1.057953,1.057402,4,0,0,0,0.000116,down
1.058542,1.057979,1.057416,4,0,1,0,0.000117,down
1.058529,1.058009,1.057489,3,0,1,0,0.000118,down
1.058453,1.058039,1.057625,3,0,1,0,0.000117,down
1.058373,1.058059,1.057745,3,0,0,0,0.000114,down
1.058323,1.058074,1.057825,3,0,0,0,0.000111,down
1.058325,1.058072,1.05782,3,0,-1,0,0.000106,down
1.058315,1.058075,1.057836,3,0,-1,0,0.000101,down
1.058356,1.058064,1.057771,2,0,-4,-1,0.000093,up
1.058373,1.058051,1.05773,3,0,-3,-1,0.000085,up
1.058389,1.058042,1.057695,2,0,-3,-1,0.000077,up
1.058381,1.058021,1.05766,2,0,-2,0,0.000068,up
1.058367,1.057997,1.057627,2,0,-2,0,0.000059,up
1.05836,1.057988,1.057616,3,0,-1,0,0.000051,up
1.058368,1.05799,1.057612,3,0,1,0,0.000047,up
1.058389,1.057994,1.057599,3,0,2,0,0.000046,up
1.058448,1.05801,1.057573,3,0,3,1,0.000047,up
1.058526,1.058027,1.057529,3,0,3,1,0.000052,up
1.058645,1.058056,1.057468,4,0,3,1,0.000059,up
1.058694,1.058077,1.057459,4,0,2,0,0.000066,up
1.058749,1.058096,1.057444,4,0,2,0,0.000073,up
1.058804,1.058111,1.057418,4,0,2,0,0.00008,down
1.058915,1.05814,1.057365,4,0,2,0,0.000089,down
1.058982,1.058167,1.057353,4,0,2,0,0.000097,down
1.059033,1.058199,1.057364,4,0,1,0,0.000105,down
1.059066,1.058223,1.057379,4,0,1,0,0.00011,down
1.059091,1.058249,1.057407,4,0,1,0,0.000114,up
1.059121,1.058282,1.057442,4,0,1,0,0.000118,up
1.059109,1.058318,1.057528,4,0,1,0,0.000119,down
1.059092,1.058351,1.05761,4,0,0,0,0.00012,up
1.059053,1.05838,1.057707,3,0,0,0,0.000118,down
1.059016,1.058423,1.057831,4,0,1,0,0.000118,down
1.058943,1.058472,1.058001,4,0,2,0,0.000118,down
1.058834,1.058501,1.058168,3,0,0,0,0.000117,down
1.058809,1.05852,1.05823,3,0,0,0,0.000115,down
1.058795,1.058523,1.058252,3,0,-1,0,0.000112,up
1.058788,1.058536,1.058283,3,0,0,0,0.000109,up
1.05879,1.058541,1.058292,3,0,0,0,0.000105,down
1.058788,1.058531,1.058275,3,0,-1,0,0.000101,up
1.058784,1.058534,1.058284,3,0,-2,0,0.000096,up
1.058794,1.058542,1.058291,3,0,0,0,0.000093,up
1.058804,1.058547,1.05829,3,0,2,0,0.00009,up
1.058766,1.058537,1.058308,3,0,0,0,0.000087,up
1.058758,1.058531,1.058303,3,0,0,0,0.000083,down
1.058757,1.05853,1.058303,3,0,0,0,0.00008,down
1.058771,1.058537,1.058303,3,0,1,0,0.000077,down
1.058801,1.058548,1.058296,3,0,3,1,0.000076,down
1.058802,1.058549,1.058296,3,0,1,0,0.000074,down
1.058807,1.058544,1.058282,3,0,-1,0,0.000071,down
1.058807,1.058545,1.058283,3,0,-1,0,0.000067,down
1.058807,1.058557,1.058307,3,0,0,0,0.000064,down
1.058797,1.058553,1.058309,3,0,1,0,0.000061,up
1.058773,1.058538,1.058303,3,0,-1,0,0.000057,up
1.058803,1.058528,1.058253,3,0,-4,-1,0.000051,up
1.0588,1.058519,1.058238,3,0,-2,0,0.000045,up
1.058792,1.058525,1.058258,3,0,-1,0,0.000039,up
1.058824,1.058533,1.058242,3,0,2,0,0.000037,down
1.058975,1.058558,1.058142,4,0,4,1,0.000039,down
1.059038,1.058585,1.058131,3,0,4,1,0.000043,down
1.05906,1.058601,1.058141,3,0,2,0,0.000047,down
1.059085,1.05861,1.058135,3,0,1,0,0.000051,down
1.059086,1.058611,1.058136,3,0,0,0,0.000053,down
1.059086,1.058612,1.058137,3,0,0,0,0.000054,up
1.059104,1.058626,1.058149,3,0,0,0,0.000054,down
1.059113,1.058634,1.058155,3,0,0,0,0.000055,down
1.059111,1.058631,1.058152,3,0,0,0,0.000054,down
1.059101,1.058622,1.058142,3,0,0,0,0.000051,down
1.059101,1.05862,1.05814,3,0,0,0,0.000048,down
1.059105,1.058618,1.058132,3,0,-1,0,0.000043,down
1.059106,1.058617,1.058129,3,0,-1,0,0.000037,down
1.059112,1.058604,1.058096,3,0,-1,0,0.00003,down
1.059118,1.058594,1.05807,3,0,-1,0,0.000023,down
1.059133,1.058586,1.058039,2,0,-2,0,0.000015,down
1.059138,1.058584,1.05803,2,0,-2,0,0.000006,down
1.059151,1.058577,1.058003,2,0,-2,0,-0.000002,down
1.059175,1.058561,1.057948,2,0,-2,0,-0.000011,down
1.059183,1.058529,1.057876,2,0,-2,0,-0.00002,up
1.059084,1.058484,1.057884,2,0,-2,0,-0.000029,no
1.059022,1.058442,1.057861,2,0,-2,0,-0.000038,up
1.059019,1.058396,1.057774,1,-1,-3,0,-0.000047,up
1.058955,1.058359,1.057763,2,0,-2,0,-0.000056,up
1.058915,1.058332,1.05775,2,0,-1,0,-0.000063,up
1.058887,1.058313,1.057739,2,0,-1,0,-0.000069,up
1.058795,1.058287,1.057779,2,0,0,0,-0.000072,up
1.058712,1.058267,1.057823,3,0,0,0,-0.000072,down
1.05866,1.058254,1.057848,3,0,0,0,-0.000071,up
1.058632,1.058248,1.057863,3,0,0,0,-0.000069,up
1.05858,1.058237,1.057893,3,0,1,0,-0.000065,up
1.058575,1.058235,1.057895,3,0,1,0,-0.000061,up
1.058547,1.058228,1.057909,3,0,1,0,-0.000057,up
1.058577,1.058234,1.057892,3,0,2,0,-0.000052,up
1.058654,1.058248,1.057843,4,0,3,1,-0.000044,up
1.058738,1.058269,1.057801,4,0,4,1,-0.000035,up
1.058805,1.058291,1.057777,4,0,3,0,-0.000025,up
1.058846,1.058307,1.057769,4,0,2,0,-0.000016,up
1.05889,1.058331,1.057771,5,1,2,0,-0.000007,up
1.058929,1.058358,1.057788,5,1,2,0,0.000001,down
1.059029,1.058396,1.057762,5,1,3,0,0.000011,down
1.059072,1.058431,1.05779,4,0,2,0,0.000021,down
1.05905,1.058474,1.057897,4,0,1,0,0.000029,down
1.059038,1.058502,1.057967,4,0,1,0,0.000036,down
1.059023,1.058528,1.058033,4,0,0,0,0.000042,down
1.058998,1.058548,1.058098,3,0,0,0,0.000045,down
1.058981,1.058558,1.058134,3,0,0,0,0.000046,down
1.058985,1.058556,1.058127,3,0,-1,0,0.000044,up
1.058995,1.058553,1.05811,3,0,-2,0,0.000039,up
1.059011,1.058545,1.058079,3,0,-2,0,0.000033,up
1.059028,1.058538,1.058048,2,0,-2,0,0.000026,up
1.059034,1.058535,1.058036,2,0,-2,0,0.000018,down
1.059035,1.058534,1.058034,2,0,-1,0,0.000012,up
1.059036,1.058536,1.058037,3,0,0,0,0.000007,up
1.059024,1.058527,1.05803,3,0,0,0,0.000004,up
1.059006,1.058513,1.05802,3,0,0,0,0.000001,up
1.058996,1.058493,1.057991,2,0,-1,0,-0.000003,up
1.05899,1.05849,1.05799,3,0,0,0,-0.000004,down
1.058991,1.058491,1.05799,3,0,0,0,-0.000004,down
1.058986,1.058488,1.057991,3,0,0,0,-0.000002,down
1.058899,1.058464,1.058029,3,0,0,0,-0.000001,up
1.058838,1.058442,1.058047,3,0,-1,0,-0.000001,up
1.058787,1.058421,1.058056,3,0,-1,0,-0.000002,up
1.058749,1.058406,1.058063,3,0,0,0,-0.000004,up
1.058725,1.058401,1.058076,3,0,0,0,-0.000004,down
1.058721,1.058399,1.058078,3,0,1,0,-0.000004,down
1.058718,1.058398,1.058078,3,0,0,0,-0.000003,down
1.05872,1.058404,1.058089,3,0,0,0,-0.000003,down
1.058718,1.058415,1.058111,3,0,0,0,-0.000003,down
1.058709,1.058421,1.058133,3,0,0,0,-0.000003,down
1.0587,1.058424,1.058148,3,0,-1,0,-0.000005,down
1.058729,1.058416,1.058103,3,0,-3,-1,-0.000008,up
1.058741,1.05841,1.05808,3,0,-3,-1,-0.000013,up
1.058748,1.05839,1.058032,2,0,-3,0,-0.000018,up
1.058756,1.058374,1.057991,2,0,-2,0,-0.000023,up
1.058761,1.058361,1.057962,2,0,-2,0,-0.000028,up
1.058766,1.058369,1.057972,3,0,0,0,-0.000031,down
1.058747,1.058359,1.057972,3,0,0,0,-0.000032,down
1.058696,1.058344,1.057991,3,0,0,0,-0.000033,down
1.058643,1.058326,1.058008,3,0,0,0,-0.000033,down
1.058632,1.058318,1.058004,2,0,0,0,-0.000034,down
1.058638,1.058305,1.057973,2,0,-2,0,-0.000035,down
1.05864,1.058298,1.057956,2,0,-2,0,-0.000037,down
1.058646,1.058285,1.057924,2,0,-2,0,-0.000039,down
1.058647,1.058253,1.057858,2,0,-3,-1,-0.000043,down
1.058613,1.058222,1.057831,2,0,-3,0,-0.000048,down
1.058621,1.058193,1.057764,2,0,-3,-1,-0.000054,up
1.058597,1.058167,1.057737,3,0,-2,0,-0.00006,down
1.058562,1.058139,1.057716,2,0,-2,0,-0.000066,up
1.058545,1.058112,1.057679,2,0,-2,0,-0.000071,up
1.058545,1.058088,1.057631,2,0,-2,0,-0.000077,up
1.058544,1.058078,1.057611,3,0,-1,0,-0.000081,up
1.058533,1.058062,1.057592,2,0,-1,0,-0.000084,up
1.058527,1.058055,1.057583,2,0,0,0,-0.000086,up
1.058521,1.058051,1.057582,2,0,0,0,-0.000086,down
1.058509,1.058042,1.057574,2,0,0,0,-0.000085,up
1.058444,1.058026,1.057609,3,0,0,0,-0.000083,down
1.058392,1.058012,1.057632,3,0,0,0,-0.000079,up
1.058334,1.057997,1.05766,3,0,0,0,-0.000076,up
1.058286,1.057985,1.057683,3,0,0,0,-0.000072,up
1.058223,1.05797,1.057717,3,0,0,0,-0.000069,up
1.058208,1.057965,1.057723,3,0,0,0,-0.000066,up
1.058208,1.057965,1.057723,4,0,2,0,-0.000061,up
1.058249,1.057973,1.057697,4,0,3,1,-0.000055,up
1.058291,1.05799,1.057689,4,0,3,1,-0.000048,up
1.058337,1.058005,1.057674,4,0,3,1,-0.000041,up
1.058375,1.058028,1.057681,4,0,3,0,-0.000034,no
1.058401,1.058043,1.057686,4,0,2,0,-0.000027,up
1.058429,1.058062,1.057696,4,0,2,0,-0.00002,down
1.058447,1.058086,1.057724,4,0,2,0,-0.000013,down
1.058445,1.05811,1.057776,4,0,2,0,-0.000006,down
1.058455,1.058129,1.057803,4,0,1,0,-0,down
1.058456,1.058148,1.05784,4,0,1,0,0.000005,up
1.058454,1.058161,1.057868,4,0,1,0,0.000009,up
1.058458,1.058169,1.05788,4,0,0,0,0.000013,up
1.058446,1.058182,1.057918,4,0,1,0,0.000015,up
1.058455,1.058189,1.057924,4,0,0,0,0.000018,up
1.05846,1.058202,1.057945,4,0,1,0,0.00002,down
1.058457,1.058216,1.057976,4,0,1,0,0.000022,down
1.058451,1.058233,1.058015,4,0,1,0,0.000024,down
1.058414,1.058249,1.058084,3,0,1,0,0.000026,down
1.058362,1.058262,1.058162,3,0,1,0,0.000028,down
1.058349,1.058267,1.058186,3,0,0,0,0.000029,up
1.058358,1.058265,1.058172,3,0,-2,0,0.000029,up
1.058362,1.058264,1.058165,2,0,-3,0,0.000028,up
1.058362,1.058263,1.058163,3,0,-1,0,0.000026,up
1.058362,1.058262,1.058162,3,0,0,0,0.000025,up
1.058377,1.058268,1.058159,3,0,3,0,0.000025,up
1.058412,1.058275,1.058139,4,0,4,1,0.000026,up
1.058519,1.058291,1.058064,4,0,5,1,0.000029,down
1.058583,1.058306,1.058029,4,0,4,1,0.000033,up
1.058658,1.058324,1.057991,4,0,4,1,0.000039,down
1.058702,1.05834,1.057978,4,0,3,1,0.000044,down
1.058739,1.058358,1.057977,4,0,2,0,0.000049,down
1.058766,1.058376,1.057986,4,0,2,0,0.000054,down
1.058791,1.058394,1.057998,4,0,1,0,0.000058,down
1.058795,1.058404,1.058013,3,0,1,0,0.000061,down
