@relation 2017-02-06

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.077747,1.077543,1.07734,4,0,2,0,0.000005,up
1.077762,1.077554,1.077346,4,0,1,0,0.000008,up
1.077783,1.077565,1.077348,4,0,2,0,0.000011,up
1.077796,1.077571,1.077347,3,0,1,0,0.000014,up
1.07781,1.077588,1.077366,3,0,2,0,0.000017,up
1.077827,1.077602,1.077376,3,0,2,0,0.000021,up
1.077846,1.077616,1.077385,4,0,2,0,0.000024,no
1.07786,1.077624,1.077387,4,0,2,0,0.000027,up
1.07789,1.077632,1.077374,4,0,2,0,0.00003,down
1.077917,1.077641,1.077366,4,0,2,0,0.000033,no
1.077926,1.077652,1.077379,4,0,1,0,0.000036,up
1.077934,1.077664,1.077394,4,0,1,0,0.000038,up
1.077927,1.077678,1.077429,4,0,1,0,0.000039,down
1.077914,1.077695,1.077476,3,0,1,0,0.000041,down
1.077901,1.077711,1.077522,4,0,1,0,0.000042,down
1.077899,1.077725,1.077551,4,0,2,0,0.000043,down
1.077883,1.077737,1.077591,4,0,1,0,0.000044,down
1.077881,1.077739,1.077597,3,0,0,0,0.000044,down
1.07788,1.07774,1.077599,3,0,-1,0,0.000043,down
1.077895,1.077735,1.077574,3,0,-3,-1,0.000041,down
1.077892,1.077735,1.077579,3,0,-2,0,0.000037,down
1.077906,1.077731,1.077556,2,0,-3,-1,0.000033,up
1.077928,1.077722,1.077517,2,0,-3,-1,0.000029,down
1.077962,1.077712,1.077462,2,0,-4,-1,0.000023,up
1.077974,1.0777,1.077426,2,0,-3,-1,0.000017,up
1.077987,1.077686,1.077386,2,0,-2,0,0.000011,up
1.07798,1.077678,1.077376,2,0,-1,0,0.000006,down
1.077979,1.077668,1.077356,2,0,-1,0,0.000001,up
1.07796,1.077657,1.077353,3,0,-1,0,-0.000003,up
1.077938,1.077648,1.077357,3,0,0,0,-0.000005,up
1.077928,1.077636,1.077344,2,0,0,0,-0.000008,up
1.077912,1.077626,1.07734,2,0,-1,0,-0.00001,up
1.077897,1.07762,1.077343,3,0,0,0,-0.000011,up
1.077873,1.077613,1.077353,3,0,0,0,-0.000012,up
1.077841,1.077605,1.077369,3,0,0,0,-0.000011,down
1.077799,1.077597,1.077394,3,0,1,0,-0.000011,up
1.077778,1.077593,1.077408,3,0,1,0,-0.000009,down
1.077773,1.077592,1.077411,3,0,2,0,-0.000007,down
1.077773,1.077592,1.077411,3,0,1,0,-0.000005,down
1.077772,1.07759,1.077408,3,0,0,0,-0.000005,down
1.07778,1.077592,1.077405,3,0,1,0,-0.000004,down
1.077785,1.077595,1.077406,3,0,1,0,-0.000003,down
1.077794,1.077603,1.077412,3,0,1,0,-0.000001,down
1.077783,1.077607,1.077431,3,0,0,0,-0.000001,down
1.077783,1.077607,1.077431,3,0,-2,0,-0.000002,down
1.077777,1.077609,1.077441,3,0,-2,0,-0.000004,down
1.077784,1.077604,1.077424,3,0,-1,0,-0.000006,down
1.07779,1.077602,1.077413,3,0,-2,0,-0.000008,down
1.077838,1.077587,1.077336,2,0,-4,-1,-0.000012,up
1.077872,1.077569,1.077266,2,0,-4,-1,-0.000018,up
1.077938,1.077549,1.07716,2,0,-4,-1,-0.000025,up
1.077958,1.077533,1.077107,2,0,-3,-1,-0.000032,up
1.077961,1.077514,1.077067,2,0,-2,0,-0.000038,up
1.077949,1.077509,1.077069,3,0,0,0,-0.000042,up
1.077948,1.077508,1.077069,3,0,0,0,-0.000042,down
1.077939,1.077505,1.077071,3,0,0,0,-0.000041,down
1.077916,1.077497,1.077079,3,0,0,0,-0.000039,down
1.077903,1.077494,1.077085,3,0,1,0,-0.000036,down
1.077889,1.077489,1.07709,3,0,1,0,-0.000032,up
1.077887,1.077488,1.077089,3,0,0,0,-0.000029,up
1.077864,1.07748,1.077096,3,0,0,0,-0.000026,no
1.077846,1.077473,1.077099,3,0,0,0,-0.000024,down
1.077819,1.077464,1.077109,3,0,0,0,-0.000021,down
1.077825,1.077467,1.077108,3,0,1,0,-0.000019,down
1.077836,1.077471,1.077106,4,0,1,0,-0.000016,down
1.077837,1.077471,1.077106,4,0,0,0,-0.000014,down
1.077835,1.077465,1.077095,4,0,0,0,-0.000013,down
1.077841,1.077454,1.077068,3,0,-1,0,-0.000015,down
1.07788,1.077442,1.077004,3,0,-3,0,-0.000019,down
1.07793,1.077427,1.076923,2,0,-3,-1,-0.000026,up
1.077957,1.077419,1.076881,1,-1,-3,0,-0.000034,up
1.078019,1.077399,1.076779,1,-2,-3,-1,-0.000044,up
1.078064,1.077379,1.076693,1,-1,-3,0,-0.000055,up
1.078071,1.077346,1.076621,1,-1,-2,0,-0.000065,up
1.078039,1.077316,1.076592,2,0,-1,0,-0.000074,down
1.078012,1.077287,1.076562,2,0,-1,0,-0.000081,down
1.077977,1.077262,1.076547,2,0,-1,0,-0.000086,down
1.077926,1.077231,1.076537,2,0,-1,0,-0.00009,down
1.077878,1.077201,1.076525,2,0,-1,0,-0.000093,down
1.077835,1.077176,1.076516,2,0,-1,0,-0.000095,down
1.077786,1.077147,1.076509,2,0,-1,0,-0.000097,down
1.07774,1.077117,1.076493,2,0,-1,0,-0.000099,down
1.077676,1.077087,1.076498,2,0,-1,0,-0.0001,down
1.077582,1.077047,1.076511,2,0,-1,0,-0.000102,down
1.077468,1.077003,1.076538,2,0,-2,0,-0.000105,down
1.077384,1.076954,1.076524,2,0,-3,-1,-0.000109,down
1.077375,1.076905,1.076435,2,0,-4,-1,-0.000116,up
1.077328,1.076871,1.076413,3,0,-3,-1,-0.000122,down
1.077359,1.076836,1.076313,2,0,-3,-1,-0.000129,down
1.077384,1.076806,1.076228,2,0,-3,-1,-0.000136,down
1.077377,1.076782,1.076186,2,0,-2,0,-0.000143,down
1.077387,1.076761,1.076135,2,0,-2,0,-0.000148,down
1.077397,1.076736,1.076076,2,0,-1,0,-0.000153,down
1.077421,1.0767,1.075979,2,0,-2,0,-0.000158,down
1.077408,1.076656,1.075905,2,0,-2,0,-0.000164,down
1.077438,1.076599,1.07576,1,-1,-3,0,-0.000173,up
1.077416,1.07654,1.075665,2,0,-3,-1,-0.000181,down
1.077399,1.076479,1.075559,2,0,-2,0,-0.000191,down
1.077347,1.076426,1.075505,2,0,-2,0,-0.000199,up
1.077267,1.076374,1.07548,2,0,-2,0,-0.000206,up
1.077172,1.076328,1.075483,2,0,-1,0,-0.00021,down
1.077098,1.076277,1.075455,2,0,-1,0,-0.000214,down
1.077006,1.076216,1.075426,2,0,-2,0,-0.000218,up
1.076904,1.07618,1.075455,2,0,-1,0,-0.00022,down
1.076803,1.076146,1.07549,3,0,0,0,-0.000219,down
1.07674,1.076119,1.075498,3,0,0,0,-0.000216,down
1.076713,1.076091,1.075469,2,0,-1,0,-0.000214,down
1.076628,1.076053,1.075478,2,0,-1,0,-0.000211,down
1.076597,1.076021,1.075444,2,0,-2,0,-0.00021,down
1.07665,1.075964,1.075278,2,0,-4,-1,-0.000212,down
1.076615,1.075905,1.075195,2,0,-4,-1,-0.000217,down
1.076619,1.075838,1.075056,2,0,-4,-1,-0.000224,down
1.076576,1.075779,1.074982,2,0,-3,-1,-0.000231,down
1.07657,1.075725,1.074881,2,0,-3,-1,-0.000239,up
1.076542,1.075673,1.074804,2,0,-2,0,-0.000246,up
1.076552,1.075635,1.074717,2,0,-2,0,-0.000253,up
1.076569,1.075585,1.074601,2,0,-2,0,-0.000259,up
1.076558,1.075552,1.074547,2,0,-1,0,-0.000264,up
1.076517,1.075515,1.074513,2,0,-1,0,-0.000267,up
1.076461,1.075478,1.074495,2,0,-1,0,-0.000267,up
1.076375,1.075435,1.074496,2,0,0,0,-0.000265,down
1.076319,1.075405,1.07449,2,0,0,0,-0.000261,down
1.076282,1.075382,1.074482,2,0,0,0,-0.000256,down
1.076158,1.075341,1.074523,2,0,0,0,-0.00025,no
1.076006,1.0753,1.074594,2,0,0,0,-0.000242,no
1.075847,1.075255,1.074664,3,0,0,0,-0.000235,up
1.07572,1.075225,1.074729,3,0,0,0,-0.000228,up
1.075557,1.075192,1.074828,3,0,0,0,-0.00022,up
1.075381,1.075168,1.074955,3,0,0,0,-0.000212,up
1.075384,1.075169,1.074954,3,0,1,0,-0.000203,up
1.075377,1.075168,1.074958,3,0,1,0,-0.000194,up
1.075385,1.075177,1.074969,3,0,2,0,-0.000184,up
1.075413,1.075185,1.074957,4,0,3,0,-0.000174,up
1.075497,1.075206,1.074916,4,0,4,1,-0.000162,up
1.075609,1.075234,1.074859,4,0,5,1,-0.000147,up
1.07573,1.075268,1.074805,4,0,4,1,-0.000131,down
1.075767,1.075305,1.074843,4,0,4,1,-0.000115,down
1.075799,1.075327,1.074854,4,0,2,0,-0.0001,down
1.07583,1.075347,1.074864,4,0,2,0,-0.000086,down
1.075882,1.075371,1.07486,4,0,2,0,-0.000072,down
1.075896,1.075389,1.074881,4,0,1,0,-0.00006,down
1.075904,1.075402,1.0749,4,0,1,0,-0.00005,down
1.075906,1.07541,1.074914,3,0,0,0,-0.000042,down
1.075905,1.075411,1.074917,3,0,0,0,-0.000037,up
1.075936,1.075398,1.07486,3,0,-2,0,-0.000037,up
1.075946,1.075395,1.074843,3,0,-2,0,-0.000039,up
1.075964,1.075386,1.074808,3,0,-1,0,-0.000043,up
1.075959,1.075392,1.074824,3,0,-1,0,-0.000046,up
1.075969,1.075406,1.074844,3,0,0,0,-0.000046,up
1.075982,1.075422,1.074861,3,0,1,0,-0.000044,up
1.075984,1.07543,1.074877,3,0,0,0,-0.000041,up
1.075994,1.075445,1.074896,3,0,0,0,-0.000037,down
1.076005,1.075455,1.074906,3,0,0,0,-0.000032,down
1.076008,1.075457,1.074906,3,0,0,0,-0.000027,down
1.076022,1.075461,1.0749,3,0,1,0,-0.00002,down
1.076012,1.075459,1.074905,3,0,1,0,-0.000012,down
1.075994,1.075451,1.074908,3,0,0,0,-0.000006,up
1.075991,1.07545,1.074909,3,0,0,0,-0,up
1.075985,1.075447,1.074909,3,0,0,0,0.000004,no
1.075959,1.075438,1.074917,3,0,0,0,0.000007,up
1.075956,1.075436,1.074917,4,0,0,0,0.00001,up
1.075961,1.075439,1.074917,4,0,0,0,0.000012,down
1.075972,1.075446,1.07492,4,0,1,0,0.000014,down
1.075974,1.07546,1.074946,4,0,1,0,0.000015,down
1.075932,1.07549,1.075049,3,0,0,0,0.000017,down
1.075871,1.075516,1.075161,3,0,1,0,0.000018,down
1.075763,1.075536,1.07531,3,0,0,0,0.000018,down
1.075746,1.07554,1.075333,2,0,-3,0,0.000016,down
1.075766,1.07553,1.075294,2,0,-4,-1,0.000013,down
1.075853,1.075506,1.075158,2,0,-5,-1,0.000008,down
1.076013,1.07547,1.074927,1,-2,-5,-1,-0.000003,down
1.076153,1.07542,1.074688,1,-2,-4,-1,-0.000017,up
1.076273,1.075363,1.074453,1,-2,-4,-1,-0.000034,up
1.076307,1.075315,1.074323,2,0,-3,-1,-0.000052,up
1.076285,1.07526,1.074235,2,0,-2,0,-0.000069,down
1.076257,1.075204,1.074151,2,0,-2,0,-0.000085,up
1.076245,1.075158,1.074072,2,0,-2,0,-0.0001,up
1.076205,1.075116,1.074027,2,0,-1,0,-0.000112,up
1.076164,1.075073,1.073982,2,0,-1,0,-0.000122,up
1.076116,1.075028,1.07394,2,0,-1,0,-0.00013,up
1.076055,1.074985,1.073914,2,0,-1,0,-0.000137,up
1.075974,1.074939,1.073904,2,0,-1,0,-0.000143,up
1.075874,1.074896,1.073919,2,0,0,0,-0.000146,up
1.07577,1.074855,1.07394,2,0,0,0,-0.000148,up
1.075621,1.07481,1.074,2,0,0,0,-0.000148,up
1.075465,1.074769,1.074074,2,0,0,0,-0.000147,down
1.075333,1.074744,1.074155,3,0,0,0,-0.000143,down
1.075215,1.074723,1.074231,4,0,1,0,-0.000137,down
1.075077,1.074704,1.07433,5,1,1,0,-0.00013,down
1.075017,1.074693,1.074368,4,0,1,0,-0.000122,up
1.075014,1.074691,1.074368,3,0,0,0,-0.000116,up
1.075041,1.074708,1.074375,4,0,1,0,-0.000109,up
1.075021,1.074729,1.074437,4,0,2,0,-0.000103,up
1.075044,1.074745,1.074446,4,0,2,0,-0.000096,up
1.075071,1.07476,1.074449,4,0,2,0,-0.000088,up
1.075116,1.074783,1.07445,4,0,2,0,-0.00008,up
1.075131,1.074801,1.074472,4,0,2,0,-0.000071,up
1.075199,1.074824,1.074449,4,0,2,0,-0.000062,down
1.075242,1.074847,1.074452,4,0,3,1,-0.000052,down
1.075275,1.074874,1.074472,4,0,2,0,-0.000042,up
1.075299,1.074898,1.074497,4,0,2,0,-0.000033,up
1.07531,1.074922,1.074533,4,0,2,0,-0.000024,up
1.075317,1.07494,1.074563,3,0,1,0,-0.000016,up
1.075312,1.074958,1.074605,3,0,1,0,-0.000009,down
1.075385,1.074992,1.074599,4,0,3,0,-0.000001,down
1.075446,1.075026,1.074606,4,0,3,1,0.000008,down
1.07556,1.075057,1.074554,5,1,4,1,0.000019,down
1.075585,1.075075,1.074565,4,0,2,0,0.000028,down
1.075585,1.075079,1.074573,3,0,0,0,0.000034,down
1.075584,1.075079,1.074575,3,0,-1,0,0.000035,no
1.075586,1.075079,1.074572,3,0,-3,0,0.000033,up
1.075615,1.075067,1.074519,2,0,-3,0,0.000027,down
1.075611,1.075071,1.07453,3,0,-2,0,0.000021,down
1.075619,1.075065,1.07451,3,0,-2,0,0.000015,down
1.075623,1.07506,1.074497,3,0,-1,0,0.000009,down
1.075634,1.075044,1.074455,2,0,-1,0,0.000002,down
1.075667,1.075025,1.074382,2,0,-2,0,-0.000006,down
1.075699,1.07499,1.07428,2,0,-2,0,-0.000016,up
1.075715,1.074958,1.0742,2,0,-2,0,-0.000026,up
1.07571,1.074928,1.074145,2,0,-2,0,-0.000036,down
1.075702,1.074896,1.07409,2,0,-1,0,-0.000045,up
1.075685,1.074868,1.074051,2,0,-1,0,-0.000054,up
1.075662,1.074847,1.074031,2,0,-1,0,-0.00006,up
1.075641,1.074823,1.074005,2,0,-1,0,-0.000065,up
1.075551,1.074777,1.074004,2,0,-1,0,-0.00007,up
1.075428,1.074741,1.074053,3,0,-1,0,-0.000073,up
1.075209,1.074701,1.074193,3,0,0,0,-0.000074,up
1.075093,1.074683,1.074274,3,0,1,0,-0.000072,no
1.07505,1.074675,1.0743,3,0,1,0,-0.000068,up
1.075039,1.074672,1.074305,3,0,1,0,-0.000064,up
1.075059,1.07468,1.0743,3,0,2,0,-0.000059,up
1.075096,1.074693,1.07429,3,0,2,0,-0.000053,down
1.075103,1.074695,1.074286,4,0,2,0,-0.000047,down
1.075151,1.074706,1.074261,4,0,2,0,-0.000039,down
1.075163,1.074709,1.074256,4,0,2,0,-0.000032,down
1.075176,1.074715,1.074255,4,0,1,0,-0.000026,down
1.075189,1.07473,1.074271,4,0,1,0,-0.00002,down
1.075176,1.074746,1.074316,3,0,0,0,-0.000016,down
1.075161,1.074759,1.074357,3,0,0,0,-0.000014,down
1.075151,1.074767,1.074383,3,0,0,0,-0.000013,down
1.075132,1.074777,1.074422,3,0,0,0,-0.000013,down
1.075119,1.074783,1.074448,3,0,0,0,-0.000013,down
1.075161,1.074771,1.074381,2,0,-3,0,-0.000017,up
1.075193,1.074761,1.074329,2,0,-3,-1,-0.000022,up
1.075177,1.074768,1.074359,2,0,-2,0,-0.000026,down
1.075181,1.074764,1.074348,3,0,-1,0,-0.00003,up
1.075182,1.074756,1.074331,2,0,-1,0,-0.000033,up
1.075174,1.074734,1.074293,2,0,-2,0,-0.000037,up
1.075165,1.074718,1.074272,2,0,-1,0,-0.00004,up
1.075159,1.074707,1.074255,2,0,-1,0,-0.000043,up
1.075142,1.074695,1.074248,2,0,-1,0,-0.000045,down
1.075108,1.07468,1.074253,2,0,0,0,-0.000045,down
1.075069,1.074666,1.074264,2,0,0,0,-0.000045,down
1.074992,1.074648,1.074304,3,0,0,0,-0.000044,down
1.07494,1.074632,1.074324,3,0,0,0,-0.000043,down
1.074901,1.074614,1.074326,3,0,-1,0,-0.000043,down
1.07486,1.074591,1.074323,2,0,-2,0,-0.000044,up
1.074834,1.074575,1.074317,2,0,-2,0,-0.000045,up
1.074815,1.074559,1.074303,3,0,-2,0,-0.000047,up
1.074796,1.074546,1.074296,3,0,-2,0,-0.000048,up
1.074796,1.074526,1.074255,2,0,-3,-1,-0.000051,up
1.074782,1.074522,1.074262,3,0,0,0,-0.000052,down
1.074785,1.074532,1.074279,3,0,0,0,-0.000052,down
1.074791,1.074545,1.074298,3,0,1,0,-0.00005,down
1.074797,1.074547,1.074296,3,0,1,0,-0.000047,down
1.074794,1.074545,1.074296,3,0,0,0,-0.000044,down
1.074791,1.074537,1.074282,3,0,0,0,-0.000042,down
1.074833,1.074523,1.074214,2,0,-3,-1,-0.000043,down
1.074884,1.074501,1.074119,2,0,-4,-1,-0.000046,down
1.074904,1.074482,1.074059,2,0,-3,-1,-0.000051,down
1.074951,1.074449,1.073947,2,0,-4,-1,-0.000058,down
1.074986,1.074412,1.073837,2,0,-4,-1,-0.000066,up
1.074975,1.07438,1.073785,2,0,-2,0,-0.000074,down
1.074962,1.074344,1.073726,2,0,-2,0,-0.000082,up
1.074945,1.074312,1.073679,2,0,-2,0,-0.00009,down
1.074943,1.074283,1.073623,2,0,-2,0,-0.000097,down
1.074937,1.074261,1.073584,2,0,-1,0,-0.000103,down
1.074923,1.074235,1.073548,2,0,-1,0,-0.000109,down
1.074906,1.074215,1.073525,2,0,-1,0,-0.000112,down
1.074916,1.074177,1.073437,2,0,-2,0,-0.000117,down
1.074923,1.074149,1.073375,2,0,-2,0,-0.000123,down
1.074865,1.074104,1.073343,2,0,-2,0,-0.000128,up
1.0748,1.074056,1.073313,2,0,-2,0,-0.000133,up
1.074701,1.074008,1.073314,2,0,-2,0,-0.000138,up
1.074572,1.073957,1.073342,2,0,-2,0,-0.000142,up
1.07444,1.073912,1.073384,2,0,-2,0,-0.000146,up
1.07432,1.073881,1.073443,3,0,-1,0,-0.000147,down
1.074259,1.073859,1.073459,3,0,-1,0,-0.000147,down
1.074239,1.073854,1.07347,3,0,0,0,-0.000144,down
1.074183,1.073831,1.073479,3,0,0,0,-0.000142,down
1.074169,1.073818,1.073467,3,0,-1,0,-0.000139,down
1.07418,1.0738,1.073421,2,0,-2,0,-0.000138,down
1.074176,1.073772,1.073367,2,0,-2,0,-0.000138,down
1.074168,1.073749,1.073331,2,0,-2,0,-0.000139,down
1.07415,1.073726,1.073301,2,0,-2,0,-0.000139,up
1.074129,1.073708,1.073286,3,0,-1,0,-0.00014,no
1.074097,1.073681,1.073266,3,0,-1,0,-0.00014,up
1.074062,1.073656,1.073249,3,0,-2,0,-0.00014,up
1.073991,1.073629,1.073267,3,0,-1,0,-0.00014,up
1.073989,1.073622,1.073255,3,0,-1,0,-0.000139,up
1.073975,1.073613,1.07325,3,0,-1,0,-0.000137,up
1.073965,1.073608,1.07325,3,0,0,0,-0.000134,up
1.073964,1.073606,1.073249,3,0,0,0,-0.00013,up
1.073965,1.073607,1.073249,3,0,0,0,-0.000124,down
1.073969,1.073609,1.073249,2,0,0,0,-0.000118,up
1.073965,1.073607,1.073249,3,0,0,0,-0.000112,up
1.073939,1.0736,1.07326,3,0,0,0,-0.000105,up
1.073926,1.073595,1.073265,3,0,1,0,-0.000098,up
1.073804,1.073577,1.07335,4,0,1,0,-0.000092,up
1.073813,1.073579,1.073345,4,0,2,0,-0.000085,up
1.073831,1.073583,1.073334,4,0,3,0,-0.000077,up
1.073853,1.073592,1.073332,4,0,2,0,-0.00007,up
1.073859,1.073606,1.073353,4,0,1,0,-0.000063,up
1.073871,1.073617,1.073364,4,0,1,0,-0.000057,up
1.073888,1.073632,1.073377,4,0,2,0,-0.00005,up
1.073936,1.073649,1.073363,4,0,3,1,-0.000043,no
1.073955,1.07367,1.073385,4,0,3,0,-0.000036,up
1.073988,1.073697,1.073405,4,0,3,1,-0.000028,up
1.074018,1.073721,1.073423,4,0,3,1,-0.00002,up
1.074036,1.073741,1.073446,4,0,2,0,-0.000012,up
1.074042,1.073758,1.073474,4,0,2,0,-0.000005,up
1.074164,1.073789,1.073415,5,1,4,1,0.000004,down
1.074187,1.073808,1.073429,4,0,3,0,0.000012,up
1.074215,1.073826,1.073437,4,0,1,0,0.000019,up
1.074238,1.073843,1.073449,4,0,2,0,0.000026,up
1.074244,1.073862,1.073481,4,0,1,0,0.000031,down
1.074301,1.07389,1.073479,4,0,2,0,0.000037,down
1.074339,1.073916,1.073492,4,0,3,0,0.000044,down
1.074342,1.073937,1.073533,4,0,2,0,0.000049,up
1.074346,1.073954,1.073562,4,0,1,0,0.000053,up
1.074341,1.073964,1.073587,3,0,0,0,0.000055,up
1.074329,1.073974,1.073619,3,0,0,0,0.000056,up
1.074309,1.073983,1.073657,3,0,-1,0,0.000055,up
1.0743,1.074002,1.073704,3,0,0,0,0.000055,up
1.074304,1.074021,1.073739,3,0,2,0,0.000055,no
1.074325,1.074037,1.073749,3,0,2,0,0.000056,up
1.074353,1.074058,1.073762,4,0,2,0,0.000059,up
1.074387,1.074073,1.07376,3,0,2,0,0.000061,up
1.074405,1.074087,1.073769,4,0,1,0,0.000064,up
1.074406,1.074099,1.073792,3,0,1,0,0.000066,up
1.074416,1.074118,1.073821,4,0,1,0,0.000068,up
1.074436,1.074123,1.07381,4,0,2,0,0.00007,no
1.074461,1.074139,1.073817,3,0,2,0,0.000072,down
1.074486,1.074154,1.073822,3,0,1,0,0.000075,down
1.074502,1.074168,1.073834,4,0,2,0,0.000076,down
1.07451,1.074183,1.073856,4,0,2,0,0.000078,down
1.074525,1.074188,1.073852,4,0,2,0,0.000079,down
1.074527,1.07419,1.073853,4,0,1,0,0.000078,down
1.074531,1.074187,1.073843,3,0,-1,0,0.000076,down
1.07453,1.074188,1.073845,3,0,-1,0,0.000072,down
1.074544,1.074183,1.073823,2,0,-1,0,0.000065,down
1.074557,1.07418,1.073803,2,0,-2,0,0.000057,no
1.074561,1.074179,1.073797,2,0,-2,0,0.000048,down
1.074603,1.074162,1.073721,2,0,-3,-1,0.000038,down
1.074698,1.074129,1.073559,1,-1,-4,-1,0.000025,down
1.07472,1.074102,1.073485,2,0,-3,-1,0.000013,down
1.074705,1.074083,1.07346,2,0,-1,0,0.000002,down
1.074712,1.074048,1.073385,2,0,-2,0,-0.000009,no
1.074704,1.074021,1.073339,2,0,-2,0,-0.000019,down
1.074729,1.073986,1.073242,2,0,-2,0,-0.000031,up
1.074728,1.073942,1.073156,2,0,-2,0,-0.000042,up
1.074681,1.073905,1.073128,2,0,-2,0,-0.000052,up
1.074623,1.073868,1.073114,2,0,-1,0,-0.000061,up
1.074552,1.073832,1.073111,2,0,-1,0,-0.000068,up
1.074478,1.073791,1.073104,2,0,-1,0,-0.000075,up
1.074389,1.073751,1.073113,2,0,-1,0,-0.00008,up
1.074264,1.073719,1.073174,3,0,0,0,-0.000084,up
1.074158,1.073694,1.073231,3,0,0,0,-0.000085,up
1.07414,1.073691,1.073242,3,0,1,0,-0.000083,down
1.074089,1.073681,1.073273,3,0,1,0,-0.000079,up
1.074098,1.073683,1.073268,4,0,2,0,-0.000073,down
1.07412,1.073688,1.073256,3,0,2,0,-0.000066,down
1.07411,1.073685,1.07326,3,0,1,0,-0.00006,down
1.074137,1.073693,1.073249,4,0,1,0,-0.000053,down
1.07416,1.073714,1.073268,3,0,2,0,-0.000046,down
1.074181,1.073725,1.073269,4,0,1,0,-0.000039,down
1.074171,1.073721,1.073271,4,0,0,0,-0.000034,down
1.074186,1.073713,1.073239,3,0,0,0,-0.000033,up
1.074198,1.0737,1.073201,3,0,-1,0,-0.000034,up
1.074208,1.073695,1.073183,3,0,-1,0,-0.000038,up
1.074207,1.073696,1.073185,3,0,-2,0,-0.000043,up
1.074212,1.073691,1.073169,3,0,-1,0,-0.000047,up
1.074212,1.073689,1.073167,3,0,0,0,-0.000051,up
1.074213,1.073694,1.073174,3,0,0,0,-0.000052,up
1.07421,1.0737,1.073189,2,0,0,0,-0.000053,up
1.074206,1.073703,1.073201,2,0,0,0,-0.000054,up
1.074205,1.073703,1.073201,3,0,0,0,-0.000053,up
1.074205,1.073703,1.073201,3,0,0,0,-0.000051,up
1.074183,1.073697,1.07321,3,0,0,0,-0.000048,up
1.074183,1.073697,1.07321,3,0,1,0,-0.000043,up
1.074213,1.073703,1.073193,3,0,2,0,-0.000036,up
1.07424,1.073708,1.073177,3,0,2,0,-0.000027,up
1.07434,1.073731,1.073122,4,0,3,1,-0.000015,up
1.074411,1.073747,1.073083,5,1,3,1,-0.000003,up
1.074446,1.073757,1.073068,4,0,2,0,0.000008,up
1.074488,1.07377,1.073051,5,1,2,0,0.000019,up
1.074562,1.073794,1.073025,5,1,2,0,0.00003,down
1.074618,1.073836,1.073054,5,1,2,0,0.00004,down
1.074656,1.073878,1.073099,4,0,1,0,0.00005,down
1.074664,1.073921,1.073177,4,0,1,0,0.000059,down
