@relation 2017-03-27

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.087131,1.086889,1.086647,3,0,0,0,0.000147,down
1.087144,1.086882,1.08662,3,0,-2,0,0.000139,down
1.087145,1.08688,1.086615,3,0,-1,0,0.000131,down
1.087145,1.08688,1.086616,3,0,0,0,0.000123,down
1.087144,1.086884,1.086624,3,0,0,0,0.000116,down
1.087157,1.086879,1.0866,3,0,-2,0,0.000108,down
1.087164,1.086876,1.086588,3,0,-2,0,0.000099,down
1.087178,1.086871,1.086564,2,0,-3,-1,0.00009,down
1.08719,1.086861,1.086532,2,0,-2,0,0.00008,down
1.087196,1.086846,1.086496,3,0,-2,0,0.000071,down
1.087202,1.086827,1.086452,2,0,-2,0,0.000061,down
1.087199,1.086803,1.086407,2,0,-2,0,0.000051,up
1.087159,1.086782,1.086405,2,0,-1,0,0.000042,down
1.087156,1.08677,1.086384,2,0,-1,0,0.000034,down
1.087131,1.086745,1.086358,2,0,-2,0,0.000026,down
1.087104,1.086724,1.086344,3,0,-2,0,0.000018,down
1.087051,1.086701,1.08635,2,0,-1,0,0.000011,down
1.086993,1.08668,1.086368,3,0,-1,0,0.000005,down
1.086945,1.086658,1.086371,2,0,-1,0,-0,down
1.086946,1.086642,1.086338,2,0,-2,0,-0.000006,down
1.086936,1.086617,1.086298,2,0,-3,-1,-0.000013,up
1.086969,1.086594,1.086219,2,0,-3,-1,-0.000021,up
1.086976,1.086563,1.08615,2,0,-4,-1,-0.000029,up
1.086945,1.086533,1.086121,2,0,-3,-1,-0.000037,up
1.086879,1.08651,1.086141,2,0,-1,0,-0.000044,up
1.086859,1.086502,1.086146,3,0,0,0,-0.000048,up
1.086834,1.086493,1.086152,3,0,0,0,-0.00005,up
1.086817,1.086487,1.086157,3,0,0,0,-0.00005,up
1.086802,1.086483,1.086163,3,0,0,0,-0.00005,up
1.086791,1.086479,1.086167,3,0,0,0,-0.000048,up
1.086797,1.086481,1.086165,3,0,1,0,-0.000045,up
1.086799,1.086482,1.086165,3,0,1,0,-0.000042,up
1.086806,1.086483,1.086161,3,0,1,0,-0.000038,up
1.086832,1.08649,1.086147,3,0,2,0,-0.000033,down
1.086861,1.086499,1.086138,3,0,2,0,-0.000027,up
1.086886,1.086507,1.086129,4,0,2,0,-0.000021,up
1.086914,1.086517,1.086119,4,0,2,0,-0.000015,down
1.086936,1.086523,1.086111,4,0,2,0,-0.00001,down
1.086953,1.086532,1.086112,4,0,1,0,-0.000004,down
1.086975,1.086547,1.086118,4,0,1,0,0,down
1.086995,1.086567,1.086139,4,0,1,0,0.000005,down
1.086977,1.086588,1.0862,3,0,1,0,0.000009,down
1.086922,1.086607,1.086293,3,0,0,0,0.000011,down
1.086864,1.086626,1.086387,3,0,0,0,0.000012,down
1.08684,1.086635,1.08643,3,0,0,0,0.000013,down
1.086836,1.086637,1.086439,3,0,0,0,0.000012,down
1.086838,1.086637,1.086436,3,0,-1,0,0.000011,up
1.086839,1.086637,1.086434,3,0,-2,0,0.000009,up
1.086838,1.086637,1.086437,3,0,-1,0,0.000007,down
1.086839,1.086637,1.086435,2,0,-1,0,0.000005,down
1.086842,1.086634,1.086425,2,0,-1,0,0.000003,down
1.086839,1.086636,1.086433,3,0,-1,0,0.000002,down
1.086836,1.086632,1.086428,2,0,0,0,0,down
1.086822,1.086624,1.086426,2,0,-1,0,-0.000001,down
1.086818,1.086614,1.08641,2,0,-2,0,-0.000002,down
1.086828,1.086598,1.086368,2,0,-3,-1,-0.000005,up
1.086828,1.08658,1.086332,2,0,-3,-1,-0.000008,up
1.086805,1.086572,1.086339,3,0,-1,0,-0.000011,down
1.08679,1.086563,1.086336,3,0,0,0,-0.000013,down
1.086764,1.08655,1.086337,3,0,-1,0,-0.000014,no
1.086717,1.086536,1.086354,3,0,-1,0,-0.000016,up
