@relation 2017-03-05

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.061175,1.060849,1.060522,2,0,-2,0,-0.000016,up
1.06115,1.060854,1.060558,2,0,-2,0,-0.000016,up
1.061172,1.060868,1.060565,4,0,0,0,-0.000013,down
1.061185,1.060882,1.060579,3,0,2,0,-0.00001,up
1.061214,1.060895,1.060577,4,0,2,0,-0.000005,down
1.061231,1.060906,1.060582,3,0,2,0,-0,up
1.061383,1.060945,1.060507,4,0,4,1,0.000008,down
1.061407,1.060933,1.06046,3,0,0,0,0.000012,up
1.061416,1.060944,1.060471,3,0,0,0,0.000015,up
1.061419,1.060946,1.060473,3,0,2,0,0.000018,up
1.061488,1.060966,1.060445,3,0,3,1,0.000023,down
1.061556,1.060988,1.06042,3,0,3,0,0.00003,down
1.061596,1.061007,1.060418,3,0,2,0,0.000038,down
1.061604,1.061013,1.060422,3,0,1,0,0.000043,down
1.061619,1.061022,1.060425,3,0,0,0,0.000047,up
1.061626,1.061028,1.060429,3,0,0,0,0.000051,up
1.061633,1.061033,1.060434,3,0,0,0,0.000052,down
1.061646,1.061046,1.060446,3,0,1,0,0.000054,down
1.06167,1.061031,1.060393,3,0,-1,0,0.000051,up
1.061685,1.061049,1.060413,3,0,0,0,0.000049,up
1.061664,1.061082,1.060499,3,0,0,0,0.000048,up
1.061627,1.061097,1.060566,3,0,0,0,0.000046,up
1.061629,1.061101,1.060572,3,0,0,0,0.000044,up
1.061647,1.061114,1.06058,4,0,1,0,0.000044,up
1.061659,1.061122,1.060584,3,0,2,0,0.000044,up
1.061694,1.061139,1.060584,3,0,2,0,0.000046,up
1.061755,1.061149,1.060544,3,0,4,1,0.000052,up
1.061828,1.061209,1.060591,3,0,4,1,0.000061,down
1.061938,1.061249,1.060559,3,0,4,1,0.000071,down
1.061981,1.06128,1.060579,3,0,2,0,0.00008,down
1.06202,1.061294,1.060568,3,0,2,0,0.000089,up
1.062093,1.061316,1.060538,4,0,2,0,0.000097,down
1.062127,1.061332,1.060537,3,0,2,0,0.000105,up
1.062137,1.061349,1.060562,3,0,0,0,0.000109,up
1.062155,1.061368,1.060581,4,0,0,0,0.000111,up
1.062182,1.061396,1.06061,4,0,1,0,0.000114,up
1.06221,1.061426,1.060642,4,0,1,0,0.000116,up
1.062258,1.061459,1.06066,4,0,1,0,0.000118,down
1.062207,1.061524,1.060841,4,0,2,0,0.000122,down
1.062253,1.061561,1.060869,4,0,2,0,0.000126,down
1.062288,1.061596,1.060904,4,0,2,0,0.000131,up
1.062224,1.06164,1.061055,4,0,1,0,0.000133,up
1.062167,1.061667,1.061167,3,0,0,0,0.000134,up
1.062133,1.061688,1.061243,3,0,0,0,0.000132,up
1.062103,1.061722,1.061341,3,0,1,0,0.000132,down
1.062101,1.061751,1.0614,4,0,2,0,0.000132,down
1.062131,1.061764,1.061396,4,0,2,0,0.000132,down
1.062186,1.061778,1.06137,3,0,3,0,0.000133,down
1.062187,1.061778,1.06137,3,0,1,0,0.000133,up
1.062192,1.061791,1.06139,4,0,0,0,0.000132,down
1.062197,1.061804,1.061411,4,0,0,0,0.00013,down
1.062209,1.06181,1.061411,3,0,1,0,0.000127,down
1.06221,1.061824,1.061438,3,0,0,0,0.000125,down
1.062168,1.061843,1.061518,3,0,0,0,0.000121,down
1.062132,1.061857,1.061582,3,0,0,0,0.000117,down
1.062117,1.061865,1.061613,3,0,0,0,0.000112,down
1.062109,1.061869,1.061629,3,0,-1,0,0.000107,down
1.062109,1.061869,1.061628,3,0,-1,0,0.000101,down
1.062102,1.061862,1.061622,3,0,-1,0,0.000095,down
1.062106,1.061848,1.061591,3,0,-2,0,0.000088,up
1.062106,1.061835,1.061565,2,0,-2,0,0.000081,up
1.062108,1.061832,1.061556,2,0,-1,0,0.000074,down
1.062098,1.061837,1.061576,2,0,-1,0,0.000067,down
1.062091,1.061841,1.061591,2,0,-1,0,0.000061,down
1.062083,1.061833,1.061583,3,0,-1,0,0.000056,down
1.062066,1.061822,1.061578,2,0,-1,0,0.00005,down
1.062051,1.061808,1.061564,2,0,-2,0,0.000045,up
1.061979,1.061787,1.061595,2,0,-2,0,0.000039,down
1.061982,1.061779,1.061576,2,0,-2,0,0.000034,down
1.061971,1.06177,1.061569,2,0,-1,0,0.000029,down
1.061956,1.061759,1.061561,2,0,-1,0,0.000024,down
1.06192,1.061747,1.061574,2,0,-1,0,0.00002,down
1.061904,1.061731,1.061558,2,0,-2,0,0.000015,up
1.06189,1.061721,1.061551,2,0,-2,0,0.000011,up
1.061876,1.061711,1.061547,2,0,-2,0,0.000007,up
1.061868,1.061699,1.06153,3,0,-2,0,0.000003,up
1.06186,1.061691,1.061521,3,0,-2,0,-0.000001,up
1.061835,1.061684,1.061532,3,0,-1,0,-0.000004,up
1.061835,1.061684,1.061532,3,0,2,0,-0.000005,no
1.061899,1.061697,1.061494,3,0,4,1,-0.000004,down
1.061958,1.061711,1.061464,4,0,4,1,-0.000001,down
1.06204,1.061727,1.061415,4,0,4,1,0.000004,down
1.062037,1.061726,1.061415,3,0,1,0,0.000007,down
1.062041,1.061727,1.061414,3,0,0,0,0.00001,down
1.062037,1.061722,1.061408,3,0,0,0,0.000011,down
1.062035,1.061719,1.061402,3,0,-1,0,0.000011,down
1.062043,1.061711,1.06138,3,0,-1,0,0.000009,down
1.062063,1.0617,1.061336,3,0,-3,-1,0.000005,down
1.062117,1.061679,1.061241,2,0,-4,-1,-0.000002,down
1.062167,1.061654,1.061141,2,0,-4,-1,-0.000011,down
1.062267,1.061617,1.060967,2,0,-4,-1,-0.000023,down
1.062337,1.061576,1.060815,2,0,-4,-1,-0.000037,down
1.062399,1.061539,1.060679,2,0,-3,-1,-0.000053,down
1.062447,1.061497,1.060547,2,0,-3,-1,-0.000069,down
1.062449,1.061465,1.06048,2,0,-2,0,-0.000083,down
1.062468,1.061427,1.060387,2,0,-2,0,-0.000096,up
1.06247,1.061389,1.060309,2,0,-2,0,-0.000109,up
1.062465,1.061343,1.06022,1,-2,-2,0,-0.000121,up
1.062425,1.061289,1.060154,1,-1,-1,0,-0.000131,up
1.062337,1.061233,1.060128,1,-1,-1,0,-0.000141,up
1.062217,1.061177,1.060137,2,0,-1,0,-0.000148,up
1.062035,1.061124,1.060213,2,0,0,0,-0.000151,down
1.061934,1.061092,1.06025,2,0,0,0,-0.000152,down
1.061789,1.061049,1.060309,2,0,0,0,-0.000152,down
1.061666,1.061012,1.060358,2,0,0,0,-0.00015,up
1.061514,1.060974,1.060435,3,0,0,0,-0.000148,down
1.061378,1.060941,1.060503,3,0,0,0,-0.000146,up
1.061246,1.060908,1.06057,3,0,-1,0,-0.000144,up
1.061165,1.060886,1.060607,3,0,-1,0,-0.000142,down
1.061105,1.060877,1.060648,3,0,0,0,-0.000139,down
1.061103,1.060875,1.060647,3,0,0,0,-0.000135,down
1.061102,1.060874,1.060646,3,0,0,0,-0.000131,down
1.061102,1.060875,1.060648,3,0,0,0,-0.000127,down
1.061107,1.060873,1.060638,3,0,-1,0,-0.000123,up
1.061091,1.060863,1.060634,3,0,-1,0,-0.000121,down
1.061123,1.06085,1.060578,3,0,-4,-1,-0.000119,up
1.061153,1.060836,1.060518,2,0,-4,-1,-0.000119,up
1.061161,1.060831,1.060501,2,0,-2,0,-0.000119,up
1.061161,1.060836,1.06051,3,0,0,0,-0.000118,up
1.061162,1.060833,1.060504,3,0,0,0,-0.000116,up
1.06116,1.060827,1.060494,3,0,-1,0,-0.000113,up
1.061137,1.060812,1.060486,3,0,-1,0,-0.000111,up
1.061081,1.060792,1.060502,3,0,-1,0,-0.000108,up
1.061069,1.060788,1.060507,3,0,0,0,-0.000104,up
1.061065,1.060787,1.060509,3,0,1,0,-0.000099,up
1.061086,1.060792,1.060497,3,0,2,0,-0.000092,up
1.061096,1.060795,1.060494,3,0,2,0,-0.000085,up
1.06114,1.060808,1.060476,3,0,3,0,-0.000076,down
1.061185,1.060822,1.060458,3,0,3,0,-0.000067,up
1.061183,1.060821,1.060459,3,0,2,0,-0.000058,up
1.06122,1.060831,1.060442,4,0,2,0,-0.000049,up
1.061248,1.060841,1.060433,4,0,2,0,-0.00004,up
1.061248,1.060841,1.060434,4,0,0,0,-0.000034,up
1.061283,1.060858,1.060434,4,0,1,0,-0.000027,up
1.061337,1.060879,1.06042,4,0,2,0,-0.000019,down
1.061373,1.06091,1.060447,4,0,2,0,-0.000011,down
1.061366,1.060939,1.060511,4,0,1,0,-0.000003,up
1.061362,1.06096,1.060559,4,0,1,0,0.000003,up
1.0614,1.060981,1.060561,4,0,2,0,0.00001,down
1.061393,1.060996,1.060599,3,0,1,0,0.000015,up
1.061392,1.061017,1.060642,3,0,1,0,0.000019,down
1.061381,1.061043,1.060705,3,0,2,0,0.000024,down
1.06134,1.061065,1.060791,3,0,1,0,0.000027,down
1.061325,1.061074,1.060824,3,0,0,0,0.00003,down
1.061315,1.061085,1.060855,3,0,0,0,0.000031,down
1.061329,1.061079,1.06083,3,0,-1,0,0.000031,down
1.061327,1.061081,1.060834,3,0,-2,0,0.000029,down
1.061341,1.061072,1.060803,3,0,-3,-1,0.000026,down
1.061377,1.061055,1.060734,3,0,-4,-1,0.000021,up
1.061383,1.06105,1.060717,3,0,-2,0,0.000016,down
1.061407,1.061032,1.060657,2,0,-3,0,0.00001,up
1.061411,1.061022,1.060632,2,0,-2,0,0.000004,up
1.061421,1.061017,1.060612,2,0,-2,0,-0.000002,up
1.061415,1.061006,1.060597,3,0,-1,0,-0.000007,up
1.061393,1.060988,1.060584,2,0,-1,0,-0.000011,up
1.061357,1.060973,1.060588,3,0,-1,0,-0.000015,up
1.061338,1.060961,1.060584,3,0,0,0,-0.000017,up
1.061323,1.060954,1.060584,3,0,0,0,-0.000018,up
1.061292,1.060947,1.060602,3,0,1,0,-0.000018,up
1.061323,1.060955,1.060586,3,0,2,0,-0.000015,down
1.061348,1.06096,1.060571,3,0,2,0,-0.00001,down
1.061343,1.060958,1.060574,4,0,2,0,-0.000005,no
1.061354,1.060961,1.060569,3,0,1,0,0.000001,up
1.061377,1.060968,1.060559,4,0,2,0,0.000007,down
1.061376,1.060968,1.060559,4,0,1,0,0.000011,no
1.061398,1.060981,1.060563,4,0,1,0,0.000015,down
1.061425,1.060993,1.060561,4,0,1,0,0.000019,down
1.061469,1.061014,1.060558,4,0,1,0,0.000024,down
1.061471,1.061035,1.060598,4,0,1,0,0.000028,down
1.061474,1.061046,1.060617,4,0,0,0,0.00003,down
1.06145,1.061056,1.060662,3,0,0,0,0.00003,down
1.061444,1.06106,1.060675,3,0,-1,0,0.000028,no
1.061421,1.061069,1.060717,3,0,0,0,0.000026,down
1.061413,1.061075,1.060738,3,0,0,0,0.000023,down
1.0614,1.06108,1.06076,3,0,-1,0,0.00002,down
1.061409,1.061077,1.060745,2,0,-2,0,0.000015,down
1.061406,1.061078,1.06075,2,0,-2,0,0.000011,down
1.061406,1.061079,1.060751,2,0,-1,0,0.000007,up
1.061417,1.061065,1.060714,2,0,-2,0,0.000002,up
1.061418,1.061045,1.060672,2,0,-2,0,-0.000003,up
1.061397,1.061023,1.060649,2,0,-2,0,-0.000008,up
1.061376,1.061008,1.06064,2,0,-1,0,-0.000012,down
1.06135,1.060996,1.060643,3,0,0,0,-0.000015,down
1.061325,1.060988,1.060652,2,0,0,0,-0.000016,down
1.061314,1.060976,1.060639,2,0,0,0,-0.000018,up
1.061289,1.060963,1.060637,3,0,-1,0,-0.000019,down
1.06125,1.060946,1.060641,3,0,-1,0,-0.000021,down
1.061159,1.060923,1.060688,3,0,-1,0,-0.000023,down
1.061102,1.060906,1.060709,3,0,-1,0,-0.000024,down
1.061056,1.060895,1.060734,3,0,0,0,-0.000026,down
1.061061,1.060886,1.060711,3,0,-2,0,-0.000027,down
1.061063,1.060879,1.060696,3,0,-2,0,-0.000029,down
1.061055,1.060871,1.060686,3,0,-2,0,-0.000031,down
1.061038,1.060858,1.060678,2,0,-2,0,-0.000033,no
1.061066,1.060841,1.060615,2,0,-4,-1,-0.000036,up
1.06109,1.060828,1.060567,3,0,-4,-1,-0.00004,up
1.061089,1.060815,1.060542,3,0,-3,-1,-0.000044,up
1.061077,1.060801,1.060524,2,0,-2,0,-0.000047,up
1.061073,1.060796,1.060519,2,0,-1,0,-0.000049,up
1.061072,1.060793,1.060515,2,0,0,0,-0.000051,up
1.061073,1.060787,1.0605,2,0,-1,0,-0.000052,up
1.06106,1.060777,1.060495,2,0,-1,0,-0.000052,up
1.061034,1.06077,1.060506,3,0,0,0,-0.000051,up
1.060997,1.060764,1.060531,3,0,1,0,-0.000049,up
1.060988,1.060761,1.060534,3,0,0,0,-0.000046,up
1.061006,1.060765,1.060523,3,0,2,0,-0.000042,up
1.061044,1.060772,1.060501,4,0,3,1,-0.000037,up
1.061091,1.060782,1.060474,4,0,3,1,-0.00003,up
1.061138,1.060795,1.060452,4,0,3,1,-0.000023,down
1.0612,1.060808,1.060416,4,0,3,1,-0.000015,down
1.061257,1.060827,1.060397,4,0,3,0,-0.000007,down
1.061322,1.060848,1.060374,4,1,2,0,0.000002,down
1.061369,1.060867,1.060365,4,0,2,0,0.00001,down
1.061388,1.060882,1.060376,4,0,1,0,0.000017,up
1.061396,1.060907,1.060418,4,0,1,0,0.000023,up
1.061394,1.06093,1.060467,4,0,1,0,0.000028,up
1.061389,1.06095,1.060512,4,0,1,0,0.000032,up
1.061376,1.060971,1.060565,4,0,0,0,0.000034,up
1.061375,1.060987,1.060598,4,0,0,0,0.000037,up
1.06137,1.061004,1.060639,4,0,1,0,0.000038,up
1.06134,1.061026,1.060712,4,0,1,0,0.00004,no
1.061313,1.061049,1.060784,4,0,1,0,0.000042,down
1.061288,1.061061,1.060834,3,0,0,0,0.000043,down
1.061291,1.061074,1.060857,3,0,1,0,0.000044,down
1.061243,1.061091,1.060939,3,0,1,0,0.000045,down
1.061227,1.061098,1.06097,3,0,0,0,0.000045,down
1.061219,1.061103,1.060988,3,0,1,0,0.000045,down
1.06122,1.061103,1.060986,2,0,-1,0,0.000044,down
1.061219,1.061103,1.060988,3,0,-1,0,0.000043,down
1.061233,1.061093,1.060954,3,0,-3,-1,0.00004,down
1.061228,1.06109,1.060952,3,0,-2,0,0.000038,down
1.061206,1.061084,1.060961,3,0,0,0,0.000036,down
1.061203,1.061074,1.060945,3,0,-3,0,0.000033,down
1.061226,1.061066,1.060907,3,0,-4,-1,0.000029,down
1.061252,1.061055,1.060857,2,0,-4,-1,0.000024,down
1.061293,1.061039,1.060785,2,0,-4,-1,0.000018,down
1.061321,1.061025,1.060728,2,0,-4,-1,0.000011,down
1.061343,1.061009,1.060675,2,0,-3,-1,0.000004,down
1.061348,1.060995,1.060641,2,0,-2,0,-0.000003,down
1.061351,1.060976,1.060602,2,0,-2,0,-0.000009,down
1.061345,1.060959,1.060573,2,0,-2,0,-0.000016,down
1.061335,1.060934,1.060533,2,0,-2,0,-0.000022,up
1.061332,1.060915,1.060498,2,0,-2,0,-0.000028,up
1.061304,1.060888,1.060473,2,0,-2,0,-0.000034,up
1.061272,1.060864,1.060456,2,0,-1,0,-0.00004,up
1.061236,1.060846,1.060456,2,0,-1,0,-0.000044,down
1.061194,1.060828,1.060461,2,0,-1,0,-0.000047,down
1.061161,1.060811,1.060461,2,0,-1,0,-0.000049,down
1.061116,1.060791,1.060466,2,0,-1,0,-0.000052,down
1.061094,1.060777,1.060461,2,0,-1,0,-0.000053,down
1.061033,1.060755,1.060478,2,0,-1,0,-0.000055,down
1.060951,1.060734,1.060518,2,0,-1,0,-0.000056,up
1.0609,1.060715,1.060531,2,0,-2,0,-0.000058,up
1.060863,1.0607,1.060537,2,0,-2,0,-0.000059,up
1.060838,1.060687,1.060535,2,0,-2,0,-0.000061,up
1.060831,1.060679,1.060526,2,0,-2,0,-0.000062,up
1.060819,1.060674,1.060528,3,0,-1,0,-0.000062,up
1.060821,1.060674,1.060527,3,0,1,0,-0.000061,down
1.060821,1.060674,1.060527,3,0,2,0,-0.000058,down
1.060814,1.060671,1.060529,3,0,1,0,-0.000056,up
1.060805,1.060669,1.060533,3,0,0,0,-0.000053,up
1.060809,1.060671,1.060534,3,0,1,0,-0.00005,up
1.060811,1.060672,1.060534,3,0,0,0,-0.000047,up
1.060814,1.060676,1.060537,3,0,0,0,-0.000045,up
1.060852,1.060685,1.060519,4,0,3,1,-0.000041,up
1.060878,1.060691,1.060504,4,0,3,1,-0.000036,up
1.060903,1.060697,1.060491,4,0,3,1,-0.000031,up
1.060926,1.060704,1.060482,4,0,3,0,-0.000026,up
1.060961,1.060715,1.06047,4,0,3,1,-0.000021,up
1.060988,1.060726,1.060464,4,0,2,0,-0.000015,up
1.061007,1.060739,1.06047,4,0,2,0,-0.00001,up
1.061054,1.060756,1.060458,5,1,2,0,-0.000004,down
1.061079,1.060775,1.060471,4,0,2,0,0.000001,down
1.061092,1.060793,1.060494,4,0,2,0,0.000006,down
1.061098,1.060812,1.060526,4,0,2,0,0.000011,down
1.061106,1.060831,1.060557,5,1,2,0,0.000016,down
1.061103,1.060844,1.060585,4,0,1,0,0.00002,down
1.061105,1.060851,1.060597,4,0,0,0,0.000022,down
1.061105,1.060854,1.060603,4,0,0,0,0.000024,up
1.061094,1.06086,1.060627,3,0,0,0,0.000024,up
1.061084,1.060866,1.060647,3,0,0,0,0.000024,up
1.061072,1.060873,1.060674,3,0,0,0,0.000023,up
1.061054,1.060881,1.060708,3,0,0,0,0.000022,up
1.061029,1.060888,1.060748,3,0,0,0,0.000021,up
1.061049,1.060896,1.060744,3,0,1,0,0.000021,down
1.061062,1.060903,1.060745,3,0,3,1,0.000022,down
1.061062,1.060906,1.06075,3,0,1,0,0.000023,down
1.061061,1.060909,1.060756,3,0,0,0,0.000023,down
1.061061,1.060909,1.060756,3,0,0,0,0.000023,down
1.061061,1.060909,1.060758,3,0,0,0,0.000022,down
1.061078,1.060903,1.060728,2,0,-3,0,0.000021,up
1.061079,1.06089,1.0607,2,0,-3,-1,0.000018,up
1.061085,1.060876,1.060667,2,0,-3,-1,0.000014,up
1.061077,1.060868,1.06066,3,0,-2,0,0.000011,down
1.061067,1.06086,1.060652,3,0,-1,0,0.000008,up
1.061048,1.060848,1.060648,3,0,-1,0,0.000005,up
1.061041,1.060841,1.060642,3,0,-1,0,0.000002,up
1.061036,1.060837,1.060638,3,0,-1,0,-0,up
1.061041,1.060831,1.06062,3,0,-2,0,-0.000003,up
1.061043,1.060832,1.060621,3,0,0,0,-0.000005,down
1.061043,1.060831,1.06062,2,0,0,0,-0.000006,down
1.06104,1.060829,1.060618,2,0,0,0,-0.000007,down
1.061037,1.060827,1.060617,3,0,0,0,-0.000008,down
1.061035,1.060825,1.060614,3,0,0,0,-0.000008,down
1.060995,1.060813,1.060631,3,0,0,0,-0.000008,down
1.060955,1.060801,1.060648,3,0,-1,0,-0.000009,down
1.060948,1.06079,1.060632,3,0,-2,0,-0.000011,down
1.06094,1.060777,1.060615,3,0,-3,-1,-0.000013,down
1.060939,1.060762,1.060585,3,0,-4,-1,-0.000015,no
1.06094,1.060743,1.060546,2,0,-4,-1,-0.000019,up
1.060961,1.060732,1.060503,2,0,-4,-1,-0.000024,up
1.060996,1.060717,1.060439,2,0,-4,-1,-0.000029,up
1.061004,1.060709,1.060415,2,0,-2,0,-0.000034,down
1.060996,1.060699,1.060402,2,0,-2,0,-0.000037,down
1.060987,1.060692,1.060397,3,0,-1,0,-0.00004,down
1.060979,1.060686,1.060393,2,0,0,0,-0.000041,down
1.060969,1.060677,1.060385,2,0,0,0,-0.000043,down
1.06096,1.060662,1.060364,2,0,-1,0,-0.000044,down
1.060965,1.06065,1.060334,2,0,-2,0,-0.000046,up
1.060946,1.060628,1.06031,2,0,-2,0,-0.000049,up
1.060923,1.060614,1.060305,2,0,-1,0,-0.00005,up
1.060891,1.060599,1.060308,2,0,-1,0,-0.000052,up
1.060852,1.060582,1.060313,2,0,-1,0,-0.000053,up
1.060809,1.060569,1.06033,3,0,0,0,-0.000054,no
1.060765,1.060558,1.060351,3,0,0,0,-0.000053,down
1.060718,1.060547,1.060375,3,0,0,0,-0.000053,down
1.060711,1.060545,1.060379,3,0,0,0,-0.000051,down
1.060693,1.060539,1.060385,3,0,0,0,-0.000049,down
1.060688,1.060536,1.060385,3,0,0,0,-0.000047,down
1.06069,1.060533,1.060376,3,0,-1,0,-0.000046,no
1.060691,1.06053,1.060369,2,0,-1,0,-0.000046,down
1.060688,1.060531,1.060375,2,0,-1,0,-0.000045,down
1.060688,1.060528,1.060368,3,0,-1,0,-0.000044,down
1.06068,1.060524,1.060368,3,0,0,0,-0.000044,down
1.06066,1.060515,1.06037,3,0,-1,0,-0.000043,up
1.060635,1.060506,1.060376,3,0,-1,0,-0.000042,up
1.060621,1.060497,1.060373,3,0,-2,0,-0.000042,down
1.060621,1.060494,1.060368,3,0,-2,0,-0.000042,down
1.060622,1.060496,1.060371,3,0,0,0,-0.000041,down
1.060618,1.060501,1.060383,3,0,0,0,-0.00004,down
1.060617,1.060499,1.060382,3,0,-1,0,-0.000039,down
1.060635,1.06049,1.060345,2,0,-3,-1,-0.000039,down
1.060639,1.060486,1.060333,2,0,-2,0,-0.000039,down
1.060641,1.060477,1.060313,2,0,-3,-1,-0.000039,up
1.060639,1.060467,1.060294,2,0,-2,0,-0.00004,down
1.060636,1.060458,1.060281,2,0,-3,-1,-0.00004,down
1.060605,1.060442,1.060279,2,0,-3,0,-0.000042,down
1.060592,1.060435,1.060278,3,0,-1,0,-0.000042,down
1.060574,1.060428,1.060281,3,0,-1,0,-0.000042,down
1.060575,1.060421,1.060267,2,0,-2,0,-0.000043,down
1.060576,1.060413,1.06025,2,0,-2,0,-0.000043,up
1.060577,1.060404,1.060231,2,0,-2,0,-0.000044,up
1.060571,1.060396,1.060221,3,0,-2,0,-0.000044,down
1.060555,1.060386,1.060217,2,0,-1,0,-0.000045,down
1.060556,1.060375,1.060194,2,0,-2,0,-0.000046,down
1.060548,1.060372,1.060196,3,0,0,0,-0.000045,down
1.060543,1.06037,1.060197,3,0,0,0,-0.000044,down
1.060533,1.060363,1.060192,3,0,-1,0,-0.000044,down
1.060515,1.060349,1.060183,2,0,-3,0,-0.000044,up
1.060489,1.060336,1.060182,3,0,-3,0,-0.000044,up
1.060463,1.060323,1.060183,3,0,-2,0,-0.000044,up
1.060461,1.060321,1.060181,3,0,-1,0,-0.000044,down
1.06045,1.060315,1.060179,3,0,-1,0,-0.000044,up
1.060446,1.060313,1.06018,3,0,0,0,-0.000043,down
1.060443,1.060312,1.06018,3,0,0,0,-0.000042,up
1.060438,1.060307,1.060175,3,0,-1,0,-0.000041,down
1.060438,1.060304,1.060169,3,0,-1,0,-0.00004,up
1.060424,1.060299,1.060173,3,0,0,0,-0.000039,up
1.060407,1.060293,1.06018,3,0,0,0,-0.000038,down
1.060413,1.060295,1.060177,3,0,0,0,-0.000036,down
1.060412,1.060292,1.060172,3,0,0,0,-0.000035,down
1.060412,1.060291,1.06017,3,0,-1,0,-0.000033,down
1.060412,1.060291,1.06017,3,0,0,0,-0.000032,down
1.060412,1.060287,1.060162,3,0,-1,0,-0.000031,down
1.060413,1.060286,1.060159,3,0,-2,0,-0.00003,down
1.060394,1.060278,1.060162,3,0,-2,0,-0.00003,down
1.060373,1.060269,1.060164,3,0,-2,0,-0.00003,down
1.060374,1.060263,1.060152,3,0,-3,-1,-0.00003,up
1.060377,1.060261,1.060145,3,0,-3,-1,-0.00003,up
1.060381,1.060259,1.060137,2,0,-3,0,-0.000031,up
1.060386,1.060256,1.060126,2,0,-2,0,-0.000031,up
