@relation BEST-RESULT

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.049251,1.048564,1.047878,4,0,0,0,-0.000006,up
1.049237,1.048588,1.04794,4,0,0,0,0.000001,no
1.049226,1.048619,1.048012,4,0,0,0,0.000008,down
1.049206,1.048646,1.048086,4,0,0,0,0.000014,down
1.049179,1.048665,1.04815,3,0,0,0,0.000018,up
1.049159,1.048695,1.04823,3,0,0,0,0.000022,down
1.049098,1.048715,1.048333,3,0,0,0,0.000025,up
1.049026,1.048731,1.048436,2,0,-1,0,0.000026,up
1.048961,1.048746,1.04853,3,0,-1,0,0.000026,down
1.048961,1.048742,1.048523,3,0,-1,0,0.000026,down
1.048942,1.04873,1.048517,3,0,-2,0,0.000026,down
1.048925,1.048721,1.048517,3,0,-1,0,0.000025,down
1.048917,1.048715,1.048514,3,0,-1,0,0.000024,down
1.048907,1.048708,1.048509,3,0,-1,0,0.000023,down
1.048891,1.048696,1.048501,3,0,-1,0,0.000022,no
1.048868,1.048682,1.048496,2,0,-2,0,0.000019,up
1.048876,1.048674,1.048471,3,0,-3,-1,0.000016,up
1.048878,1.048663,1.048449,3,0,-2,0,0.000013,up
1.048873,1.048653,1.048434,2,0,-2,0,0.00001,up
1.048839,1.048642,1.048444,3,0,-2,0,0.000007,up
1.048842,1.048643,1.048444,3,0,0,0,0.000005,up
1.048841,1.048641,1.048441,2,0,0,0,0.000004,up
1.048825,1.048637,1.048449,3,0,1,0,0.000003,up
1.048816,1.048634,1.048453,3,0,1,0,0.000003,up
1.048861,1.048645,1.04843,4,0,3,1,0.000005,down
1.048845,1.048643,1.048441,3,0,3,1,0.000007,up
1.048847,1.048644,1.048441,3,0,1,0,0.000009,up
1.04887,1.048655,1.048441,3,0,2,0,0.000012,down
1.048908,1.048666,1.048423,3,0,3,1,0.000015,down
