@relation '2017-04-01 — kopia'

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.054706,1.054228,1.053749,3,0,-1,0,-0.000039,down
1.054696,1.054233,1.05377,3,0,-1,0,-0.00004,down
1.054682,1.054245,1.053809,3,0,0,0,-0.00004,down
1.054694,1.05424,1.053786,2,0,-1,0,-0.000041,down
1.05469,1.054243,1.053797,2,0,-1,0,-0.000042,down
1.054701,1.054229,1.053757,2,0,-1,0,-0.000044,down
1.0547,1.054216,1.053732,2,0,-2,0,-0.000046,down
1.054748,1.054176,1.053604,2,0,-3,-1,-0.000051,down
1.054748,1.054116,1.053484,2,0,-4,-1,-0.00006,down
1.054775,1.054054,1.053333,2,0,-4,-1,-0.000071,down
1.054827,1.053984,1.053141,2,0,-4,-1,-0.000085,down
1.054885,1.053917,1.052949,2,0,-4,-1,-0.000102,down
1.054949,1.053862,1.052774,2,0,-3,-1,-0.00012,down
1.054973,1.053807,1.052641,2,0,-2,0,-0.000137,up
1.054935,1.05374,1.052546,2,0,-2,0,-0.000154,up
1.054902,1.053667,1.052432,1,-1,-2,0,-0.00017,up
1.054886,1.053599,1.052312,2,0,-2,0,-0.000185,up
1.054844,1.053538,1.052233,2,0,-2,0,-0.000199,up
1.05477,1.053492,1.052215,2,0,-1,0,-0.000208,up
1.054667,1.053456,1.052245,2,0,0,0,-0.000211,up
1.054593,1.05343,1.052266,2,0,0,0,-0.00021,up
1.054517,1.053406,1.052296,3,0,0,0,-0.000204,up
1.054445,1.053392,1.052338,3,0,1,0,-0.000192,up
1.054418,1.053385,1.052352,3,0,1,0,-0.000178,up
1.054432,1.053387,1.052343,4,0,2,0,-0.000159,up
1.054484,1.053398,1.052312,4,0,2,0,-0.000138,down
1.054543,1.05341,1.052276,4,0,2,0,-0.000115,down
